timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
420864359,nan,nan,nan,0.13248794,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
420875045,nan,nan,nan,0.13251564,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
420959970,nan,nan,nan,0.13251464,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
421055610,nan,nan,nan,0.13245337,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
421161914,nan,nan,nan,0.13251252,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
421257665,nan,nan,nan,0.1335079,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
421363909,nan,nan,nan,0.13135725,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
421459523,nan,nan,nan,0.13276121,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
421565713,nan,nan,nan,0.13225311,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
421661402,nan,nan,nan,0.13203679,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
421757053,nan,nan,nan,0.13218983,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
421863467,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,0.0004864037,-0.0001872003,1.8771214,0.005218785,-0.00052083214,9.58425,0.0,0.0,0.0,7.791422e-06,-7.775801e-07,-0.011339233
421958991,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,0.0006074667,-0.000110304354,1.7508461,0.003443347,-0.00567942,9.303154,0.0,0.0,0.0,9.190325e-06,-1.5158424e-05,-0.025671164
422065259,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,0.0007783592,-6.3759086e-05,1.6105239,0.0042095515,-0.0028020611,8.962132,0.0,0.0,0.0,1.2375642e-05,-8.237768e-06,-0.04305842
422160878,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,0.0008878708,-2.7972459e-05,1.4842249,0.005832319,-0.006077592,8.630134,0.0,0.0,0.0,3.512642e-05,-3.660363e-05,-0.059985653
422256603,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,0.0009843587,-3.7372112e-05,1.3578823,0.006632159,0.0037522265,8.277029,0.0,0.0,0.0,5.2404925e-05,2.9648734e-05,-0.077988975
422362891,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,0.0011047423,-2.219677e-05,1.2174913,0.0073827202,0.0038625384,7.850661,0.0,0.0,0.0,7.473241e-05,3.9098977e-05,-0.099727705
422458464,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,0.0011835635,-3.374815e-05,1.0912411,0.0063052103,-0.005916619,7.4400268,0.0,0.0,0.0,7.441634e-05,-6.983004e-05,-0.12066422
422564726,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,0.0011703133,3.091693e-05,0.95093215,-0.0030891178,-0.010079831,6.9614124,0.0,0.0,0.0,-4.640998e-05,-0.00015143634,-0.14506675
422660377,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,0.0010463059,0.00015164017,0.82464087,-0.009214474,-0.0058189547,6.5016003,0.0,0.0,0.0,-0.00016315562,-0.000103033024,-0.16851065
422756059,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,0.0008352101,0.0003657937,0.69831014,0.00062788586,0.004298693,6.0245056,0.0,0.0,0.0,9.622829e-06,6.588074e-05,-0.1928357
422862383,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,0.00038538573,0.0006661296,0.5579179,-0.009757662,0.0029528528,5.4598613,0.0,0.0,0.0,-0.00023160382,7.0087684e-05,-0.22162455
422958008,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,-0.00010962486,0.0009039521,0.43167418,-0.00077639474,0.0029810816,4.926151,0.0,0.0,0.0,-0.0,-0.0,-0.24883622
423064253,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,-0.00058028696,0.0012723505,0.2913216,-0.018584458,0.02527328,4.3092375,0.0,0.0,0.0,-0.0005316665,0.00072302116,-0.28029004
423159883,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,-0.0009790361,0.0015930712,0.16508709,-0.013884778,0.01633588,3.7342942,0.0,0.0,0.0,-0.00043233548,0.0005086564,-0.309604
423266252,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,-0.0012906968,0.001928401,0.024656722,-0.011705693,0.030306894,3.0696287,0.0,0.0,0.0,-0.0004076209,0.0010553602,-0.3434925
423361902,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,-0.0015117585,0.0022148073,-0.10165264,-0.021428594,0.026009975,2.426246,0.0,0.0,0.0,-0.0008219876,0.0009977263,-0.3762959
423457575,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,-0.0017208159,0.0023947596,-0.22794512,-0.019428514,0.0038490929,1.7837983,0.0,0.0,0.0,-0.00080781756,0.00016004131,-0.4090516
423563817,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,-0.0015618146,0.0023340583,-0.36827147,-0.005892168,0.029387448,1.040758,0.0,0.0,0.0,-0.00026963133,0.0013447982,-0.4469361
423659400,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,-0.001076883,0.0020549,-0.49450588,0.0018185566,0.03591021,0.38879514,0.0,0.0,0.0,8.913546e-05,0.0017601174,-0.48017696
423765694,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,4.0882824e-05,0.0017077923,-0.6348863,0.057031773,0.057509057,-0.29918677,0.0,0.0,0.0,0.0029986985,0.003023794,-0.51525426
423861348,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,0.002724087,0.0013446033,-0.7611257,0.1197775,6.841449e-05,-1.026441,0.0,0.0,0.0,0.0067481264,3.8543935e-06,-0.55233395
423957035,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,0.00669176,0.0012135744,-0.8284269,0.19119233,-0.032004397,-1.2690334,0.0,0.0,0.0,0.011009709,-0.0018429562,-0.5647027
424063321,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,0.014776027,0.00020656585,-0.8163613,0.38358742,-0.0036590705,-1.2809634,0.0,0.0,0.0,0.022112234,-0.00021093035,-0.56531096
424159014,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,0.027785033,-0.0013408661,-0.80680394,0.68596166,0.013711127,-1.4908513,0.0,0.0,0.0,0.040291686,0.00080535753,-0.57601225
424265273,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,0.051894914,-0.0034720956,-0.7974534,0.9947317,-0.096364334,-1.513653,0.0,0.0,0.0,0.058545347,-0.0056715626,-0.57717484
424360816,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,0.07912639,-0.005907512,-0.78689843,1.0677453,-0.09242031,-1.5318213,0.0,0.0,0.0,0.06294361,-0.0054481793,-0.57810116
424467115,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,0.108985685,-0.008639187,-0.77270544,1.0587791,-0.10025002,-1.5083027,0.0,0.0,0.0,0.0622855,-0.005897475,-0.57690203
424562798,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,0.13344675,-0.010839385,-0.7590794,1.0646394,-0.030602263,-1.5876554,0.0,0.0,0.0,0.063069664,-0.0018128902,-0.5809479
424658496,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,0.15499257,-0.012535965,-0.7464552,1.0416301,-0.073250584,-1.6753563,0.0,0.0,0.0,0.062181313,-0.004372778,-0.5854194
424764794,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,0.17495959,-0.015116227,-0.7324172,1.0517387,-0.08917977,-1.789804,0.0,0.0,0.0,0.06341044,-0.0053767418,-0.5912546
424860416,-1.1411554,-1.8489355,-1.0,0.13256295,0.0,0.19019687,-0.01718551,-0.7218542,1.0602837,-0.03353347,-1.9531593,0.0,0.0,0.0,0.06482621,-0.0020502512,-0.5995834
