timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags
556000,556000,5.820766e-11,0.0,5.820766e-11,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
560000,560000,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
656000,656000,0.0,0.0,7.959007e-11,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
756000,756000,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
856000,856000,5.820766e-11,0.0,5.820766e-11,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
956000,956000,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1056000,1056000,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1156000,1156000,2.910383e-11,0.0,0.0,2.910383e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
1256000,1256000,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1356000,1356000,0.0020000003,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1456000,1456000,0.0020000022,0.0,0.0019999985,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1556000,1556000,0.0019999968,0.0,0.0019999985,1.8626451e-09,nan,nan,nan,nan,nan,nan,nan,nan,0
1656000,1656000,0.0019999994,0.0,0.0019999994,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1752000,1752000,0.0019999936,0.0,0.0020000034,3.7252903e-09,nan,nan,nan,nan,nan,nan,nan,nan,0
1856000,1856000,0.0020000003,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1956000,1956000,0.0020000024,3.7252903e-09,0.0019999964,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2056000,2056000,0.0019999961,0.0,0.0020000008,1.8626451e-09,nan,nan,nan,nan,nan,nan,nan,nan,0
2152000,2152000,0.0020000003,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2256000,2256000,0.0020000013,0.0,0.0019999994,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2356000,2356000,0.0020000003,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2456000,2456000,0.0020000017,0.0,0.0019999999,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2556000,2556000,0.0019999987,0.0,0.0020000003,1.8626451e-09,nan,nan,nan,nan,nan,nan,nan,nan,0
2656000,2656000,0.0019999975,1.8626451e-09,0.0019999994,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2756000,2756000,0.0019999994,0.0,0.0020000013,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2852000,2852000,0.002000002,1.8626451e-09,0.0019999968,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2956000,2956000,0.0019999985,0.0,0.0019999985,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
3052000,3052000,0.002000001,3.7252903e-09,0.0019999996,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
3152000,3152000,0.0020000013,0.0,0.0019999994,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
3252000,3252000,0.0019999994,0.0,0.0020000013,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
3356000,3356000,0.0020000013,0.0,0.0020000013,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
3456000,3456000,0.0019999982,3.7252903e-09,0.0019999987,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
3552000,3552000,0.0020000008,1.8626451e-09,0.0019999961,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
3652000,3652000,0.0020000013,0.0,0.0019999994,1.8626451e-09,nan,nan,nan,nan,nan,nan,nan,nan,0
3752000,3752000,0.0020000013,0.0,0.0020000013,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
3852000,3852000,0.0019999957,1.8626451e-09,0.0020000031,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
3952000,3952000,0.0019999994,0.0,0.0020000013,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
4056000,4056000,0.0019999985,1.8626451e-09,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
4156000,4156000,0.0020000013,0.0,0.0019999994,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
4256000,4256000,0.0020000027,0.0,0.001999999,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
4356000,4356000,0.0019999992,1.8626451e-09,0.0019999996,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
4456000,4456000,0.002000001,1.8626451e-09,0.0019999996,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
4556000,4556000,0.0020000013,0.0,0.0020000013,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
4656000,4656000,0.0020000027,1.8626451e-09,0.001999998,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
4756000,4756000,0.0019999961,0.0,0.0020000008,1.8626451e-09,nan,nan,nan,nan,nan,nan,nan,nan,0
4856000,4856000,0.0019999994,0.0,0.0020000013,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
4956000,4956000,0.0020000008,0.0,0.0020000008,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5056000,5056000,0.0019999987,0.0,0.002,3.7252903e-09,nan,nan,nan,nan,nan,nan,nan,nan,0
5156000,5156000,0.0020000013,0.0,0.0019999994,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5256000,5256000,0.0019999994,0.0,0.0019999994,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5356000,5356000,0.0019999994,0.0,0.0020000013,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5456000,5456000,0.0020000024,0.0,0.0019999992,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5556000,5556000,0.0020000013,0.0,0.0019999994,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5656000,5656000,0.0019999994,0.0,0.0019999994,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5756000,5756000,0.0020000008,1.8626451e-09,0.0019999961,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5856000,5856000,0.0019999994,0.0,0.0020000013,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
5956000,5956000,0.0020000022,0.0,0.0019999985,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6056000,6056000,0.002,1.8626451e-09,0.0019999987,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6156000,6156000,0.0020000017,0.0,0.0019999999,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6256000,6256000,0.0019999985,1.8626451e-09,0.0020000022,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6356000,6356000,0.0020000022,0.0,0.0020000022,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6456000,6456000,0.0020000027,1.8626451e-09,0.0019999961,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6556000,6556000,0.0019999961,0.0,0.0020000027,1.8626451e-09,nan,nan,nan,nan,nan,nan,nan,nan,0
6656000,6656000,0.0020000003,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6756000,6756000,0.0020000003,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6856000,6856000,0.0020000027,1.8626451e-09,0.0019999961,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
6956000,6956000,0.0019999994,0.0,0.0020000013,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
7056000,7056000,0.0019999961,0.0,0.0020000027,1.8626451e-09,nan,nan,nan,nan,nan,nan,nan,nan,0
7156000,7156000,0.0019999982,1.8626451e-09,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
7256000,7256000,0.002000001,1.8626451e-09,0.0019999978,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
7356000,7356000,0.0020000003,0.0,0.0019999975,9.313226e-10,nan,nan,nan,nan,nan,nan,nan,nan,0
7456000,7456000,0.0019999994,9.313226e-10,0.002000002,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
7556000,7556000,0.0019999968,0.0,0.002000002,1.8626451e-09,nan,nan,nan,nan,nan,nan,nan,nan,0
7656000,7656000,0.0019999966,9.313226e-10,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
7756000,7756000,0.0020000013,0.0,0.0019999994,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
7856000,7856000,0.0020000013,0.0,0.0020000013,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
7956000,7956000,0.0019999992,0.0,0.0020000024,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
8056000,8056000,0.0020000003,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
8156000,8156000,0.0020000013,0.0,0.0019999994,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
8256000,8256000,0.0020000013,0.0,0.0019999994,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
8356000,8356000,0.0020000003,1.8626451e-09,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
8456000,8456000,0.0020000013,0.0,0.0019999994,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
8556000,8556000,0.0019999975,1.8626451e-09,0.0019999994,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
8656000,8656000,0.0020000008,1.8626451e-09,0.0019999961,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
8756000,8756000,0.0019999992,1.8626451e-09,0.0019999996,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
8856000,8856000,0.0019999992,1.8626451e-09,0.0019999978,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
8952000,8952000,0.0019999994,0.0,0.0019999994,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
9056000,9056000,0.0020000013,0.0,0.0019999994,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
9152000,9152000,0.0019999999,0.0,0.0020000017,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
9256000,9256000,0.0019999992,1.8626451e-09,0.0020000015,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
9352000,9352000,0.0019999994,0.0,0.0020000013,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
9452000,9452000,0.0020000013,0.0,0.0019999994,1.8626451e-09,nan,nan,nan,nan,nan,nan,nan,nan,0
9552000,9552000,0.0020000013,0.0,0.0020000013,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
9656000,9656000,0.0020000013,0.0,0.0019999994,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
9752000,9752000,0.0019999999,1.8626451e-09,0.0020000008,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
9852000,9852000,0.0019999994,0.0,0.0020000013,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
9952000,9952000,0.0019999985,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
10052000,10052000,0.0019999982,1.8626451e-09,0.0019999968,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
10156000,10156000,0.0020000013,0.0,0.0019999994,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
10256000,10256000,0.0019999994,0.0,0.0019999994,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
10352000,10352000,0.0020000003,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
10452000,10452000,0.0019999992,1.8626451e-09,0.0019999996,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
10552000,10552000,0.0019999992,1.8626451e-09,0.0019999996,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
10656000,10656000,0.0020000017,0.0,0.0019999996,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
10752000,10752000,0.002000002,0.0,0.0019999999,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
10856000,10856000,0.028778985,0.0,0.028778989,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
10956000,10956000,0.037148718,0.019083586,0.052792694,0.0047610924,nan,nan,nan,nan,nan,nan,nan,nan,0
11056000,11056000,0.053450402,0.03785559,0.06920711,0.022248963,nan,nan,nan,nan,nan,nan,nan,nan,0
11152000,11152000,0.072591126,0.055026334,0.08734192,0.03804967,nan,nan,nan,nan,nan,nan,nan,nan,0
11252000,11252000,0.09100634,0.07757469,0.10817492,0.06017706,nan,nan,nan,nan,nan,nan,nan,nan,0
11352000,11352000,0.112200685,0.098672256,0.1292806,0.081105486,nan,nan,nan,nan,nan,nan,nan,nan,0
11452000,11452000,0.133419,0.12298035,0.1509961,0.10554905,nan,nan,nan,nan,nan,nan,nan,nan,0
11552000,11552000,0.16097744,0.14950716,0.17719534,0.13243659,nan,nan,nan,nan,nan,nan,nan,nan,0
11652000,11652000,0.18769276,0.17584015,0.2080697,0.15488389,nan,nan,nan,nan,nan,nan,nan,nan,0
11756000,11756000,0.22095485,0.2081885,0.24358615,0.18660079,nan,nan,nan,nan,nan,nan,nan,nan,0
11856000,11856000,0.2522277,0.23773728,0.2770847,0.21271981,nan,nan,nan,nan,nan,nan,nan,nan,0
11956000,11956000,0.28748545,0.27187133,0.3142338,0.24434853,nan,nan,nan,nan,nan,nan,nan,nan,0
12056000,12056000,0.3200209,0.30642813,0.34978887,0.2755383,nan,nan,nan,nan,nan,nan,nan,nan,0
12156000,12156000,0.3569303,0.34058127,0.38771608,0.30702218,nan,nan,nan,nan,nan,nan,nan,nan,0
12256000,12256000,0.39764428,0.37883976,0.43198594,0.3442831,nan,nan,nan,nan,nan,nan,nan,nan,0
12356000,12356000,0.4372267,0.41774702,0.47430146,0.3789758,nan,nan,nan,nan,nan,nan,nan,nan,0
12456000,12456000,0.48171008,0.4603146,0.52171856,0.4202396,nan,nan,nan,nan,nan,nan,nan,nan,0
12556000,12556000,0.52423984,0.5019797,0.5658252,0.46115005,nan,nan,nan,nan,nan,nan,nan,nan,0
12656000,12656000,0.5745159,0.54726607,0.6179231,0.50538856,nan,nan,nan,nan,nan,nan,nan,nan,0
12756000,12756000,0.6198552,0.5942503,0.66633254,0.5490403,nan,nan,nan,nan,nan,nan,nan,nan,0
12856000,12856000,0.6409533,0.6116978,0.6891332,0.56497794,nan,nan,nan,nan,nan,nan,nan,nan,0
12956000,12956000,0.6556069,0.62135565,0.7028681,0.57163006,nan,nan,nan,nan,nan,nan,nan,nan,0
13056000,13056000,0.6692778,0.630828,0.71988845,0.58141613,nan,nan,nan,nan,nan,nan,nan,nan,0
13156000,13156000,0.6815772,0.64280367,0.73327965,0.5905455,nan,nan,nan,nan,nan,nan,nan,nan,0
13256000,13256000,0.6952268,0.65431076,0.7490008,0.5999642,nan,nan,nan,nan,nan,nan,nan,nan,0
13356000,13356000,0.7072968,0.66527957,0.7631037,0.609033,nan,nan,nan,nan,nan,nan,nan,nan,0
13456000,13456000,0.72277063,0.67549735,0.7798526,0.61710215,nan,nan,nan,nan,nan,nan,nan,nan,0
13556000,13556000,0.73550117,0.6865997,0.7946835,0.62692505,nan,nan,nan,nan,nan,nan,nan,nan,0
13656000,13656000,0.7495004,0.6966226,0.8091664,0.6376578,nan,nan,nan,nan,nan,nan,nan,nan,0
13756000,13756000,0.76359177,0.704858,0.82395124,0.6447225,nan,nan,nan,nan,nan,nan,nan,nan,0
13856000,13856000,0.77822876,0.7159551,0.83974236,0.65322423,nan,nan,nan,nan,nan,nan,nan,nan,0
13956000,13956000,0.7912976,0.7267437,0.8527072,0.66282415,nan,nan,nan,nan,nan,nan,nan,nan,0
14056000,14056000,0.8052598,0.7363474,0.8687551,0.6719677,nan,nan,nan,nan,nan,nan,nan,nan,0
14156000,14156000,0.8178042,0.7464688,0.88282526,0.6802788,nan,nan,nan,nan,nan,nan,nan,nan,0
14256000,14256000,0.8324589,0.75589013,0.89740366,0.6916369,nan,nan,nan,nan,nan,nan,nan,nan,0
14356000,14356000,0.84648037,0.7656031,0.91326886,0.6988493,nan,nan,nan,nan,nan,nan,nan,nan,0
14456000,14456000,0.85933846,0.7770328,0.92852116,0.70857465,nan,nan,nan,nan,nan,nan,nan,nan,0
14556000,14556000,0.8750824,0.78187245,0.9377684,0.7189965,nan,nan,nan,nan,nan,nan,nan,nan,0
14656000,14656000,0.8951079,0.780111,0.9381876,0.7353271,nan,nan,nan,nan,nan,nan,nan,nan,0
14756000,14756000,0.9203495,0.77033657,0.93624747,0.7526565,nan,nan,nan,nan,nan,nan,nan,nan,0
14856000,14856000,0.94595015,0.7547101,0.93382967,0.7782625,nan,nan,nan,nan,nan,nan,nan,nan,0
14956000,14956000,0.9484378,0.76975024,0.9257531,0.8087988,nan,nan,nan,nan,nan,nan,nan,nan,0
15056000,15056000,0.9560669,0.78121233,0.9375384,0.8078708,nan,nan,nan,nan,nan,nan,nan,nan,0
15156000,15156000,0.9572227,0.78713113,0.9448261,0.8090307,nan,nan,nan,nan,nan,nan,nan,nan,0
15256000,15256000,0.9591697,0.7853911,0.95096177,0.8061547,nan,nan,nan,nan,nan,nan,nan,nan,0
15356000,15356000,0.95769703,0.7841402,0.9488344,0.80740666,nan,nan,nan,nan,nan,nan,nan,nan,0
15456000,15456000,0.95717305,0.78391975,0.94654673,0.8051416,nan,nan,nan,nan,nan,nan,nan,nan,0
15556000,15556000,0.9556958,0.78286856,0.94485104,0.8035853,nan,nan,nan,nan,nan,nan,nan,nan,0
15656000,15656000,0.9539314,0.7823714,0.940971,0.8023798,nan,nan,nan,nan,nan,nan,nan,nan,0
15756000,15756000,0.9517873,0.78077817,0.93934137,0.79962814,nan,nan,nan,nan,nan,nan,nan,nan,0
15856000,15856000,0.9503282,0.7789005,0.93778884,0.7979831,nan,nan,nan,nan,nan,nan,nan,nan,0
15956000,15956000,0.951437,0.77688026,0.93561435,0.7958524,nan,nan,nan,nan,nan,nan,nan,nan,0
16056000,16056000,0.9471418,0.77637124,0.9339345,0.7942853,nan,nan,nan,nan,nan,nan,nan,nan,0
16156000,16156000,0.946357,0.7753867,0.9308332,0.79407597,nan,nan,nan,nan,nan,nan,nan,nan,0
16256000,16256000,0.94619954,0.7741818,0.9319692,0.79014504,nan,nan,nan,nan,nan,nan,nan,nan,0
16356000,16356000,0.94315964,0.77408004,0.9299844,0.7915348,nan,nan,nan,nan,nan,nan,nan,nan,0
16456000,16456000,0.94298893,0.7729512,0.927905,0.7895145,nan,nan,nan,nan,nan,nan,nan,nan,0
16556000,16556000,0.94203705,0.7716102,0.92590725,0.79051447,nan,nan,nan,nan,nan,nan,nan,nan,0
16656000,16656000,0.9416499,0.77202666,0.92549175,0.78948253,nan,nan,nan,nan,nan,nan,nan,nan,0
16756000,16756000,0.94248587,0.7709104,0.92622167,0.78855324,nan,nan,nan,nan,nan,nan,nan,nan,0
16856000,16856000,0.9404948,0.77121943,0.9242935,0.7890683,nan,nan,nan,nan,nan,nan,nan,nan,0
16956000,16956000,0.93975425,0.7703422,0.9241725,0.78747445,nan,nan,nan,nan,nan,nan,nan,nan,0
17056000,17056000,0.9409869,0.76879627,0.9238624,0.78772926,nan,nan,nan,nan,nan,nan,nan,nan,0
17156000,17156000,0.9408901,0.7699712,0.9232806,0.78728867,nan,nan,nan,nan,nan,nan,nan,nan,0
17256000,17256000,0.9403297,0.7694966,0.92264956,0.787802,nan,nan,nan,nan,nan,nan,nan,nan,0
17356000,17356000,0.94134367,0.76891106,0.9231505,0.785357,nan,nan,nan,nan,nan,nan,nan,nan,0
17456000,17456000,0.9395625,0.769449,0.9229383,0.7871748,nan,nan,nan,nan,nan,nan,nan,nan,0
17556000,17556000,0.9407196,0.7680766,0.92405415,0.7866042,nan,nan,nan,nan,nan,nan,nan,nan,0
17656000,17656000,0.939393,0.76920056,0.92313015,0.7864203,nan,nan,nan,nan,nan,nan,nan,nan,0
17756000,17756000,0.9382336,0.76904744,0.9216457,0.78621864,nan,nan,nan,nan,nan,nan,nan,nan,0
17856000,17856000,0.9397108,0.76789874,0.9226652,0.78519565,nan,nan,nan,nan,nan,nan,nan,nan,0
17956000,17956000,0.9396756,0.7685316,0.9224701,0.7859577,nan,nan,nan,nan,nan,nan,nan,nan,0
18056000,18056000,0.9379791,0.76780105,0.92146397,0.7869135,nan,nan,nan,nan,nan,nan,nan,nan,0
18156000,18156000,0.9373344,0.76876765,0.9205768,0.78530174,nan,nan,nan,nan,nan,nan,nan,nan,0
18256000,18256000,0.93825305,0.76733553,0.9219527,0.785244,nan,nan,nan,nan,nan,nan,nan,nan,0
18356000,18356000,0.9393436,0.7669097,0.92209864,0.7857463,nan,nan,nan,nan,nan,nan,nan,nan,0
18456000,18456000,0.93778265,0.76791996,0.92122924,0.78631955,nan,nan,nan,nan,nan,nan,nan,nan,0
18556000,18556000,0.93804395,0.76813674,0.92028177,0.7869444,nan,nan,nan,nan,nan,nan,nan,nan,0
18656000,18656000,0.93732476,0.76900345,0.92215294,0.78636575,nan,nan,nan,nan,nan,nan,nan,nan,0
18756000,18756000,0.9392205,0.76891667,0.9227644,0.7865367,nan,nan,nan,nan,nan,nan,nan,nan,0
18856000,18856000,0.93827283,0.76871383,0.9214957,0.7879367,nan,nan,nan,nan,nan,nan,nan,nan,0
18956000,18956000,0.93893117,0.7673447,0.9230026,0.7859213,nan,nan,nan,nan,nan,nan,nan,nan,0
19056000,19056000,0.9377453,0.76921433,0.92282265,0.78626555,nan,nan,nan,nan,nan,nan,nan,nan,0
19156000,19156000,0.9401442,0.7675383,0.9235056,0.7862788,nan,nan,nan,nan,nan,nan,nan,nan,0
19256000,19256000,0.93903345,0.7679521,0.9212623,0.78756964,nan,nan,nan,nan,nan,nan,nan,nan,0
19356000,19356000,0.9389397,0.7680758,0.9223979,0.785942,nan,nan,nan,nan,nan,nan,nan,nan,0
19456000,19456000,0.93754905,0.7686445,0.9240433,0.78590155,nan,nan,nan,nan,nan,nan,nan,nan,0
19556000,19556000,0.937275,0.7696315,0.9236245,0.786877,nan,nan,nan,nan,nan,nan,nan,nan,0
19656000,19656000,0.9389111,0.7678544,0.922396,0.7868923,nan,nan,nan,nan,nan,nan,nan,nan,0
19756000,19756000,0.9393415,0.7675043,0.9220651,0.7861473,nan,nan,nan,nan,nan,nan,nan,nan,0
