timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
748000,748000,0,nan,nan,-1.3785005e-05,0.000263905,0.00913723,7.101278e-06,-6.3899915e-06,0.0,0.0026056299,0.0052338243,0.08725711,2.1058161,0.0017753193,-0.0015974978,-0.07726659,0.06232211,0.05936065,-0.15953276,1.6166753,0.0,nan,0.10312148,14.163017,10.005909,7.0718246,3.1623058,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
756000,756000,0,nan,nan,8.040084e-06,0.00031231355,0.010170442,7.101278e-06,-6.3899915e-06,0.0,0.0032910118,0.0057932944,0.087531164,2.0331926,0.0017753193,-0.0015974978,-0.07726659,0.08661433,0.057728887,-0.16017629,1.6166918,0.0,nan,0.10324222,14.166937,10.007018,7.071999,3.1623082,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
764000,764000,0,nan,nan,3.651164e-05,0.00036571544,0.01121222,7.101278e-06,-6.3899915e-06,0.0,0.00398064,0.0063427747,0.08792564,1.9630343,0.0017753193,-0.0015974978,-0.07726659,0.06465996,0.05553418,-0.13805366,1.6167024,0.0,nan,0.103344746,14.171185,10.008221,7.072191,3.1623106,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
772000,772000,0,nan,nan,7.0416034e-05,0.0004236649,0.012262269,7.101278e-06,-6.3899915e-06,0.0,0.004511217,0.0068389187,0.088284716,1.8950592,0.0017753193,-0.0015974978,-0.07726659,0.05838324,0.060467206,-0.1380844,1.6167179,0.0,nan,0.10342933,14.175758,10.009516,7.0724025,3.162313,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
780000,780000,0,nan,nan,0.00010937615,0.00048675545,0.013318649,7.101278e-06,-6.3899915e-06,0.0,0.0050659343,0.007432257,0.088337064,1.8288877,0.0017753193,-0.0015974978,-0.07726659,0.06318677,0.057505675,-0.17759016,1.616719,0.0,nan,0.10349817,14.1806555,10.010903,7.0726314,3.1623156,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
788000,788000,0,nan,nan,0.00015380171,0.0005540852,0.014379795,7.101278e-06,-6.3899915e-06,0.0,0.005700906,0.007807965,0.08850385,1.7648466,0.0017753193,-0.0015974978,-0.07726659,0.07288949,0.041110788,-0.15266332,1.6167063,0.0,nan,0.1035532,14.185875,10.0123825,7.0728793,3.162318,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
796000,796000,0,nan,nan,0.00020309271,0.00062610465,0.015445372,7.101278e-06,-6.3899915e-06,0.0,0.0060420106,0.008475383,0.08866721,1.7027347,0.0017753193,-0.0015974978,-0.07726659,0.017961893,0.07816408,-0.13027339,1.6166917,0.0,nan,0.103594206,14.191414,10.013951,7.0731463,3.1623204,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
804000,804000,0,nan,nan,0.00025558306,0.0007043344,0.016516017,7.101278e-06,-6.3899915e-06,0.0,0.006459867,0.009230645,0.08894285,1.6425934,0.0017753193,-0.0015974978,-0.07726659,0.0573604,0.08903843,-0.13974588,1.6166883,0.0,nan,0.10362004,14.197271,10.015612,7.0734315,3.1623228,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
812000,812000,0,nan,nan,0.00031240412,0.000789207,0.017590009,7.101278e-06,-6.3899915e-06,0.0,0.006895179,0.010009964,0.08897437,1.5839987,0.0017753193,-0.0015974978,-0.07726659,0.03963639,0.09146408,-0.15092361,1.6166877,0.0,nan,0.10363331,14.2034445,10.017362,7.073735,3.1623251,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
820000,820000,0,nan,nan,0.00037308742,0.0008807137,0.018666046,7.101278e-06,-6.3899915e-06,0.0,0.0073266383,0.010715057,0.0889803,1.5271076,0.0017753193,-0.0015974978,-0.07726659,0.050222963,0.06855663,-0.15131569,1.6166947,0.0,nan,0.10363617,14.209932,10.0192,7.074057,3.1623275,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
828000,828000,0,nan,nan,0.00043879732,0.0009776735,0.019743968,7.101278e-06,-6.3899915e-06,0.0,0.008036825,0.011337894,0.089093566,1.4719962,0.0017753193,-0.0015974978,-0.07726659,0.08972819,0.077806585,-0.13327783,1.6166863,0.0,nan,0.10362835,14.216732,10.021129,7.074399,3.16233,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
