timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
248838897,248838212,0,nan,nan,-1.3059874,-1.9192064,-0.14542857,-1.3050358,-1.9175327,0.5221624,0.002074425,-0.001963145,-0.002145273,-4.2851658e-05,-0.00012389291,-0.0011463986,0.0,-0.046151247,-0.042507116,0.022052718,-0.04216654,2.7363505,nan,0.10018285,0.014505168,0.010031366,0.041524094,0.027954483,inf,inf,inf,inf,1,1,1,1,2,1,1,0,3,1,0,0,1,0
248849490,248848816,0,nan,nan,-1.3059746,-1.9192239,-0.14542702,-1.3050358,-1.9175327,0.5221624,0.0018442908,-0.0045159454,-0.002155661,-5.503248e-05,-0.00012389291,-0.0011463986,0.0,0.0100414995,-0.14188166,0.026468128,-0.042309087,2.7363505,nan,0.10023949,0.013138134,0.009121943,0.039416518,0.026634982,inf,inf,inf,inf,1,1,1,1,2,1,1,0,3,1,0,0,1,0
248945070,248944480,0,nan,nan,-1.3058139,-1.9193586,-0.14540996,-1.3050358,-1.9175327,0.5221624,0.0026762965,-0.0046622413,-0.002171096,-0.000109899556,-0.00012389291,-0.0011463986,0.0,-0.058288567,-0.11636735,-0.015227186,-0.042900555,2.7363505,nan,0.10015,0.014222784,0.009840287,0.04139016,0.027864415,inf,inf,inf,inf,1,1,1,1,2,1,1,0,3,1,0,0,1,0
249040683,249040147,0,nan,nan,-1.3056097,-1.9193535,-0.14532895,-1.3050358,-1.9175327,0.5221624,0.0036008742,-0.0024470005,-0.001381625,0.00065857766,-0.00012389291,-0.0011463986,0.0,-0.045029297,-0.11259842,-0.056407172,-0.042739708,2.7363505,nan,0.10014432,0.013760221,0.0095284665,0.04093035,0.027575012,inf,inf,inf,inf,1,1,1,1,2,1,1,0,3,1,0,0,1,0
249136306,249135753,0,nan,nan,-1.3054895,-1.919291,-0.14516434,-1.3050358,-1.9175327,0.5221624,0.0021152261,-0.005125161,-0.00017877138,0.001849259,-0.00012389291,-0.0011463986,0.0,0.032370634,-0.11631401,-0.008819592,-0.041760936,2.7363505,nan,0.10007956,0.013508591,0.009354606,0.040830817,0.027509544,inf,inf,inf,inf,1,1,1,1,2,1,1,0,3,1,0,0,1,0
249242682,249242069,0,nan,nan,-1.305434,-1.9192923,-0.14492278,-1.3050358,-1.9175327,0.5221624,0.003163921,-0.0027624862,0.0007783453,0.002765083,-0.00012389291,-0.0011463986,0.0,-0.010471668,-0.09998333,-0.025238257,-0.042056397,2.7363505,nan,0.1,0.013646307,0.00944033,0.04125669,0.02777314,inf,inf,inf,inf,1,1,1,1,2,1,1,0,3,1,0,0,1,0
249338252,249337714,0,nan,nan,-1.3053527,-1.9192432,-0.1446932,-1.3050358,-1.9175327,0.5221624,0.0024469618,-0.001450865,0.0011782112,0.003087647,-0.00012389291,-0.0011463986,0.0,-0.036110386,-0.032178883,-0.067535535,-0.04244975,2.7363505,nan,0.1,0.015141765,0.010424873,0.04363691,0.029246489,inf,inf,inf,inf,1,1,1,1,2,1,1,0,3,1,0,0,1,0
249444483,249443945,0,nan,nan,-1.3053114,-1.9191004,-0.14447916,-1.3050358,-1.9175327,0.5221624,0.003029698,-0.00043418712,0.000974153,0.0027386919,-0.00012389291,-0.0011463986,0.0,-0.03284725,0.053298622,0.00045450873,-0.042383946,2.7363505,nan,0.1,0.014604356,0.010084021,0.042272765,0.028412782,inf,inf,inf,inf,1,1,1,1,2,1,1,0,3,1,0,0,1,0
249540152,249539624,0,nan,nan,-1.3052119,-1.9189452,-0.14428839,-1.3050358,-1.9175327,0.5221624,0.0039721737,-0.0017304566,0.0017094126,0.0033279357,-0.00012389291,-0.0011463986,0.0,0.039919756,-0.054571386,-0.00445529,-0.042385176,2.7363505,nan,0.1,0.014005256,0.009689523,0.041290473,0.027802937,inf,inf,inf,inf,1,1,1,1,2,1,1,0,3,1,0,0,1,0
249646436,249645910,0,nan,nan,-1.3051622,-1.91882,-0.14413506,-1.3050358,-1.9175327,0.5221624,0.0029463866,-0.0013237253,0.0013181871,0.002765764,-0.00012389291,-0.0011463986,0.0,0.01346755,-0.016277503,-0.0028376325,-0.042114817,2.7363505,nan,0.1,0.015745932,0.010835484,0.044079844,0.029523691,inf,inf,inf,inf,1,1,1,1,2,1,1,0,3,1,0,0,1,0
249742077,249741533,0,nan,nan,-1.3051494,-1.9187458,-0.14407545,-1.3050358,-1.9175327,0.5221624,0.0027876408,-0.0012994066,0.00061216997,0.0018821232,-0.00012389291,-0.0011463986,0.0,-0.009482321,0.003295409,-0.04003462,-0.042243987,2.7363505,nan,0.1,0.014608848,0.010097806,0.0419333,0.02820239,inf,inf,inf,inf,1,1,1,1,2,1,1,0,3,1,0,0,1,0
