timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags
556000,556000,0.0,0.0,0.0,5.490923e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
560000,560000,0.0,0.0,1.6916601e-10,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
652000,652000,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
752000,752000,8.0481004e-11,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
852000,852000,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
952000,952000,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1056000,1056000,2.910383e-11,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1152000,1152000,5.820766e-11,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1252000,1252000,5.5683357e-12,0.0,0.0,7.275958e-12,nan,nan,nan,nan,nan,nan,nan,nan,0
1356000,1356000,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1452000,1452000,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1552000,1552000,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1652000,1652000,0.0,1.4551915e-11,4.0240502e-11,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1752000,1752000,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1856000,1856000,0.0020000003,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1952000,1952000,0.0019999982,1.8626451e-09,0.0020000006,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2052000,2052000,0.0019999994,0.0,0.0019999994,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2152000,2152000,0.0019999994,1.8626451e-09,0.0019999994,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2252000,2252000,0.0020000008,0.0,0.0020000008,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2352000,2352000,0.0019999999,0.0,0.0020000017,9.313226e-10,nan,nan,nan,nan,nan,nan,nan,nan,0
2452000,2452000,0.0020000022,0.0,0.0019999985,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2556000,2556000,0.0020000003,0.0,0.0019999966,1.8626451e-09,nan,nan,nan,nan,nan,nan,nan,nan,0
2656000,2656000,0.0019999985,1.8626451e-09,0.0019999985,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2752000,2752000,0.0019999994,0.0,0.0019999994,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2856000,2856000,0.0019999992,0.0,0.0019999987,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2956000,2956000,0.0020000003,0.0,0.0019999985,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
3056000,3056000,0.0019999966,9.313226e-10,0.0020000013,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
3152000,3152000,0.0019999994,0.0,0.0020000013,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
3252000,3252000,0.0019999966,1.8626451e-09,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
3352000,3352000,0.0020000013,0.0,0.0020000013,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
3452000,3452000,0.0019999978,0.0,0.0019999992,1.8626451e-09,nan,nan,nan,nan,nan,nan,nan,nan,0
3552000,3552000,0.0019999975,1.8626451e-09,0.0019999994,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
