timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
132456257,132455652,0,nan,nan,-1.3347243,-1.871709,-0.14720584,-1.334669,-1.8716192,-1.1276985,0.00086469075,-0.00018064154,-0.0011854424,-0.0014319201,-0.004195789,0.0009651454,0.0011779743,0.029081449,0.014682251,0.0008801076,0.046431974,2.4604523,nan,0.100090556,0.0136291655,0.009509367,0.039669085,0.027201103,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
132465971,132465535,0,nan,nan,-1.3347178,-1.8717103,-0.1472179,-1.334669,-1.8716192,-1.1276985,0.0009221913,0.00012313527,-0.001161165,-0.001405449,-0.004195789,0.0009651454,0.0011779743,0.0045035477,0.041844074,-0.008895385,0.046372302,2.4604523,nan,0.10009875,0.013918515,0.009705639,0.040138915,0.027507223,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
132555185,132554486,0,nan,nan,-1.3346152,-1.8716797,-0.14730631,-1.334669,-1.8716192,-1.1276985,0.001580783,-3.6729838e-05,-0.0010712259,-0.0012922033,-0.004195789,0.0009651454,0.0011779743,-0.017888637,-0.027679294,-0.01339992,0.046021596,2.4604523,nan,0.10016661,0.014438861,0.01006576,0.04053571,0.027766395,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
132653739,132653319,0,nan,nan,-1.3345025,-1.8717401,-0.14739853,-1.334669,-1.8716192,-1.1276985,0.0016955392,-0.00042291448,-0.0009578231,-0.0011317739,-0.004195789,0.0009651454,0.0011779743,0.022700354,0.012963614,0.017988402,0.04620186,2.4604523,nan,0.10017506,0.017697325,0.012267693,0.045131285,0.030734949,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
132752568,132752153,0,nan,nan,-1.3344063,-1.8717002,-0.14746846,-1.334669,-1.8716192,-1.1276985,0.0018634623,0.00020928566,-0.0011294255,-0.0012429093,-0.004195789,0.0009651454,0.0011779743,-0.015525604,-0.0038913153,-0.019283347,0.046167117,2.4604523,nan,0.10024045,0.015464033,0.010776547,0.041369203,0.028303506,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
132861262,132860870,0,nan,nan,-1.3343205,-1.871727,-0.14751443,-1.334669,-1.8716192,-1.1276985,0.0018375205,-0.0004533512,-0.0011002886,-0.0011176191,-0.004195789,0.0009651454,0.0011779743,0.027112734,-0.004954729,0.0013201497,0.046245668,2.4604523,nan,0.1004811,0.013065912,0.009137917,0.038484424,0.026406826,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
132960267,132959705,0,nan,nan,-1.3342578,-1.871715,-0.14746715,-1.334669,-1.8716192,-1.1276985,0.001789958,-2.4667757e-05,-0.0011680223,-0.0010266588,-0.004195789,0.0009651454,0.0011779743,0.028815353,0.008720514,-0.008826088,0.046148915,2.4604523,nan,0.10052011,0.012642693,0.008841998,0.038350385,0.026313389,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
133059141,133058537,0,nan,nan,-1.3341819,-1.8717331,-0.14740658,-1.334669,-1.8716192,-1.1276985,0.0021199135,-0.00057419395,-0.0010632249,-0.0007982803,-0.004195789,0.0009651454,0.0011779743,0.0069127334,0.012065403,-0.0033524917,0.04623754,2.4604523,nan,0.100398995,0.01363924,0.009517479,0.040004265,0.02739451,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
133157959,133157370,0,nan,nan,-1.3341064,-1.8717184,-0.14738382,-1.334669,-1.8716192,-1.1276985,0.00219722,0.00020665344,-0.0011854108,-0.00085471047,-0.004195789,0.0009651454,0.0011779743,0.01589763,0.13448375,-0.03701111,0.046194322,2.4604523,nan,0.10029664,0.014438123,0.010063242,0.04089767,0.02798,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
133256700,133256204,0,nan,nan,-1.3340507,-1.8717155,-0.14742133,-1.334669,-1.8716192,-1.1276985,0.0019744725,-0.00013565003,-0.0011711508,-0.0008162706,-0.004195789,0.0009651454,0.0011779743,0.072228186,0.14378057,0.032709405,0.04619468,2.4604523,nan,0.100256585,0.017569974,0.0121811805,0.044996385,0.03062977,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
133355426,133355037,0,nan,nan,-1.3340144,-1.8717058,-0.1475076,-1.334669,-1.8716192,-1.1276985,0.0021140748,0.0002461623,-0.0014557708,-0.0010949628,-0.004195789,0.0009651454,0.0011779743,0.05462347,0.026019178,-0.007529973,0.04627606,2.4604523,nan,0.10022325,0.018077686,0.012533036,0.045277163,0.030811096,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
133454290,133453871,0,nan,nan,-1.334003,-1.8716991,-0.14762253,-1.334669,-1.8716192,-1.1276985,0.0017275146,-0.001079199,-0.0021204392,-0.0017524558,-0.004195789,0.0009651454,0.0011779743,0.09031962,0.08565862,-0.025711017,0.046173215,2.4604523,nan,0.10022921,0.018234547,0.012653624,0.044848762,0.030540135,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
133553111,133552705,0,nan,nan,-1.3340273,-1.8716966,-0.14776483,-1.334669,-1.8716192,-1.1276985,0.0007533103,-0.0004292723,-0.0031336644,-0.0027458677,-0.004195789,0.0009651454,0.0011779743,-0.21731429,-0.02521362,-0.2411341,0.046148263,2.4604523,nan,0.10027405,0.018404478,0.012773428,0.045006145,0.030635145,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
133651985,133651538,0,nan,nan,-1.3340694,-1.8716733,-0.14788952,-1.334669,-1.8716192,-1.1276985,0.0005329714,-0.001261828,-0.003101959,-0.002687638,-0.004195789,0.0009651454,0.0011779743,-0.47501612,-0.30468407,-0.3442452,0.046121318,2.4604523,nan,0.10027056,0.018360302,0.012752373,0.044619717,0.030386096,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
133760822,133760255,0,nan,nan,-1.3341647,-1.8716946,-0.14810242,-1.334669,-1.8716192,-1.1276985,0.00012965899,0.000114337156,-0.0034197657,-0.002961682,-0.004195789,0.0009651454,0.0011779743,-0.5897807,0.0770408,-0.44112837,0.046062876,2.4604523,nan,0.10051436,0.013860329,0.009697289,0.03896868,0.02670779,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
133859636,133859089,0,nan,nan,-1.3343192,-1.8716557,-0.14829466,-1.334669,-1.8716192,-1.1276985,0.0021389532,1.9384606e-05,-0.0017770041,-0.0012815396,-0.004195789,0.0009651454,0.0011779743,0.76308393,-0.10140156,0.3782267,0.0459244,2.4604523,nan,0.1007066,0.014426337,0.010075506,0.04031057,0.027576307,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
133958473,133957922,0,nan,nan,-1.3344545,-1.871638,-0.1485599,-1.334669,-1.8716192,-1.1276985,0.002044268,-0.000349364,-0.0034796433,-0.002951453,-0.004195789,0.0009651454,0.0011779743,0.5641127,-0.09208251,0.3633098,0.045829188,2.4604523,nan,0.10097184,0.013341897,0.009328853,0.039223608,0.026866313,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
134057327,134056756,0,nan,nan,-1.3346019,-1.8716217,-0.14882813,-1.334669,-1.8716192,-1.1276985,0.00019075754,0.0004019183,-0.0060304976,-0.0054676775,-0.004195789,0.0009651454,0.0011779743,0.41650966,0.061776042,-0.19205782,0.045643426,2.4604523,nan,0.101240076,0.012734838,0.008905745,0.03882295,0.026604785,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
134156171,134155590,0,nan,nan,-1.3347821,-1.8715583,-0.14922647,-1.334669,-1.8716192,-1.1276985,0.0016098259,-0.0016081615,-0.005980255,-0.005383942,-0.004195789,0.0009651454,0.0011779743,0.803385,-0.82676476,0.084832564,0.045701392,2.4604523,nan,0.101638414,0.012426156,0.008687071,0.038741156,0.026551567,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
134254972,134254423,0,nan,nan,-1.3350219,-1.8715326,-0.14955859,-1.334669,-1.8716192,-1.1276985,-0.0019568782,-0.00088487443,-0.008089648,-0.007463688,-0.004195789,0.0009651454,0.0011779743,-0.40028197,-0.2191738,-0.5442244,0.045311246,2.4604523,nan,0.10197053,0.012282399,0.00858313,0.03870374,0.026536904,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
134353699,134353257,0,nan,nan,-1.3353674,-1.8714883,-0.15014356,-1.334669,-1.8716192,-1.1276985,-0.0036134452,0.0005860242,-0.0029434299,-0.0022840882,-0.004195789,0.0009651454,0.0011779743,-0.07591416,0.1258169,0.37918705,0.045193028,2.4604523,nan,0.102555506,0.013556609,0.009444905,0.04075393,0.027871072,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
134452492,134452090,0,nan,nan,-1.3357261,-1.8714411,-0.15082403,-1.334669,-1.8716192,-1.1276985,-0.0011493823,-0.0029158478,-0.011694906,-0.010997273,-0.004195789,0.0009651454,0.0011779743,-0.0017697144,-0.2701436,0.023335423,0.045222446,2.4604523,nan,0.10323597,0.013481608,0.0093927635,0.040557962,0.027751295,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
134551429,134550924,0,nan,nan,-1.3362427,-1.8712584,-0.1517447,-1.334669,-1.8716192,-1.1276985,-0.0064853504,-0.0012861264,-0.0090347035,-0.008309892,-0.004195789,0.0009651454,0.0011779743,-0.14508039,-0.49158314,0.09591873,0.045086518,2.4604523,nan,0.104156636,0.015092589,0.010479179,0.04298572,0.02932412,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
134660197,134659641,0,nan,nan,-1.3369814,-1.8711565,-0.15328963,-1.334669,-1.8716192,-1.1276985,-0.005854579,-0.0046841013,-0.021275261,-0.020540984,-0.004195789,0.0009651454,0.0011779743,-0.26282886,0.21448176,0.047452267,0.044502392,2.4604523,nan,0.10570157,0.014432971,0.010049919,0.041026782,0.028068468,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
