timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags
376000,376000,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
380000,380000,1.1641532e-10,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
476000,476000,2.910383e-11,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
576000,576000,8.7756954e-11,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
676000,676000,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
772000,772000,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
876000,876000,0.0,5.820766e-11,0.0,5.820766e-11,nan,nan,nan,nan,nan,nan,nan,nan,0
976000,976000,1.0971475e-10,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1076000,1076000,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1176000,1176000,0.0,0.0,1.6780177e-10,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1276000,1276000,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1376000,1376000,0.0020000003,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1476000,1476000,0.0020000013,0.0,0.0019999994,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1576000,1576000,0.001999996,0.0,0.0019999999,9.313226e-10,nan,nan,nan,nan,nan,nan,nan,nan,0
1672000,1672000,0.0019999966,1.8626451e-09,0.0020000022,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1776000,1776000,0.0019999994,0.0,0.0019999994,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1876000,1876000,0.0019999987,0.0,0.002,1.8626451e-09,nan,nan,nan,nan,nan,nan,nan,nan,0
1976000,1976000,0.0019999985,0.0,0.0019999985,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2076000,2076000,0.001999998,0.0,0.0020000036,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
2176000,2176000,0.0019999994,0.0,0.0019999994,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
