timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
142254371,142254071,0.99931556,0.015548563,0.024603013,-0.02283502,-0.28085676,1.1064765e-09,-1.267985e-09,-0.95974976,3
142259299,142259016,0.9993157,0.015544408,0.024606358,-0.022830315,-0.28085676,1.1064765e-09,-1.267985e-09,-0.95974976,3
142308717,142308432,0.9993171,0.015554817,0.024600133,-0.022764675,-0.28085676,1.1064765e-09,-1.267985e-09,-0.95974976,3
142358131,142357851,0.999317,0.015552242,0.02459186,-0.022781774,-0.28085676,1.1064765e-09,-1.267985e-09,-0.95974976,3
142407672,142407270,0.9993175,0.015534311,0.024549818,-0.022817554,-0.28085676,1.1064765e-09,-1.267985e-09,-0.95974976,3
142456950,142456689,0.99931985,0.015530514,0.024509072,-0.022762788,-0.28085676,1.1064765e-09,-1.267985e-09,-0.95974976,3
142511307,142511049,0.9993215,0.015507753,0.024451997,-0.022763887,-0.28085676,1.1064765e-09,-1.267985e-09,-0.95974976,3
142555813,142555526,0.9993215,0.015487797,0.024422158,-0.022810517,-0.28085676,1.1064765e-09,-1.267985e-09,-0.95974976,3
142605535,142604945,0.99932367,0.015473081,0.024384243,-0.022766124,-0.28085676,1.1064765e-09,-1.267985e-09,-0.95974976,3
142654627,142654364,0.9993241,0.015470258,0.024387049,-0.022744805,-0.28085676,1.1064765e-09,-1.267985e-09,-0.95974976,3
142708994,142708728,0.9993251,0.015449779,0.024352456,-0.022754682,-0.28085676,1.1064765e-09,-1.267985e-09,-0.95974976,3
142758406,142758144,0.9993251,0.0154364575,0.024329795,-0.022784479,-0.28085676,1.1064765e-09,-1.267985e-09,-0.95974976,3
142807857,142807563,0.9993235,0.015438446,0.02435294,-0.022829862,-0.28085676,1.1064765e-09,-1.267985e-09,-0.95974976,3
142857238,142856982,0.99932617,0.015383283,0.024286637,-0.02281878,-0.28085676,1.1064765e-09,-1.267985e-09,-0.95974976,3
142906683,142906400,0.9993272,0.015368763,0.024291974,-0.022779582,-0.28085676,1.1064765e-09,-1.267985e-09,-0.95974976,3
142956163,142955819,0.99932796,0.015379254,0.024250982,-0.022784196,-0.28085676,1.1064765e-09,-1.267985e-09,-0.95974976,3
143010492,143010180,0.99932826,0.015357684,0.02428192,-0.02274879,-0.28085676,1.1064765e-09,-1.267985e-09,-0.95974976,3
143059860,143059599,0.9993294,0.015352397,0.02424412,-0.022748169,-0.28085676,1.1064765e-09,-1.267985e-09,-0.95974976,3
143109277,143109018,0.99932915,0.015399567,0.024248531,-0.022721307,-0.28085676,1.1064765e-09,-1.267985e-09,-0.95974976,3
143158723,143158437,0.999327,0.015369243,0.024278188,-0.022800291,-0.28085676,1.1064765e-09,-1.267985e-09,-0.95974976,3
143208172,143207856,0.99932885,0.015378307,0.024262609,-0.022730961,-0.28085676,1.1064765e-09,-1.267985e-09,-0.95974976,3
143257559,143257275,0.99933106,0.015305809,0.02424306,-0.022705225,-0.28085676,1.1064765e-09,-1.267985e-09,-0.95974976,3
