timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
192424546,192424125,0.99963295,0.011312275,0.022981392,-0.008827306,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
192429777,192429361,0.999633,0.011323625,0.022971695,-0.008832957,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
192472368,192471867,0.9996332,0.011333551,0.022958463,-0.008836791,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
192525490,192525031,0.99963176,0.011357322,0.022986399,-0.00889008,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
192573242,192572810,0.9996313,0.011400157,0.022986773,-0.008894345,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
192626352,192625938,0.99963135,0.011378388,0.022994233,-0.008898496,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
192674191,192673771,0.99963075,0.011391381,0.023002826,-0.008924034,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
192721973,192721550,0.99963135,0.0113945,0.022971908,-0.00892912,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
192775144,192774720,0.9996307,0.011405936,0.0229769,-0.008970601,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
192823007,192822527,0.99963146,0.011410214,0.022947796,-0.008954627,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
192876077,192875640,0.99963135,0.011411022,0.022951068,-0.008962483,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
192923802,192923387,0.9996319,0.011445182,0.02293283,-0.008904052,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
192976955,192976518,0.999631,0.011434509,0.022939792,-0.008997537,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
193024831,193024334,0.99963385,0.011408406,0.022922935,-0.008747649,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
193072629,193072155,0.999632,0.011417916,0.02295607,-0.008862311,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
193125792,193125308,0.9996325,0.011399656,0.02289346,-0.008993686,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
193173521,193173072,0.999634,0.01140809,0.022883687,-0.008831721,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
193226664,193226209,0.99963415,0.011376885,0.022854513,-0.008938002,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
193274496,193274027,0.99963415,0.01135944,0.022825735,-0.009039311,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
193327593,193327174,0.99963534,0.011360309,0.022819689,-0.008909963,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
193375414,193375002,0.9996358,0.011310483,0.022817904,-0.008935322,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
193423168,193422756,0.9996349,0.011307039,0.022822225,-0.009030034,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
193476321,193475917,0.9996364,0.011281046,0.022814406,-0.008913627,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
193524176,193523769,0.99963766,0.011295398,0.022753932,-0.0089119375,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
193571908,193571488,0.9996379,0.011274722,0.022722524,-0.00898765,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
193625078,193624676,0.99964017,0.011243278,0.02265996,-0.0089210095,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
193678261,193677821,0.9996408,0.011206252,0.02265479,-0.008915978,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
193726082,193725589,0.99964225,0.011177304,0.022604294,-0.008921032,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
193773791,193773384,0.99964345,0.0111516705,0.022561966,-0.008918118,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
193826957,193826511,0.9996448,0.011114531,0.022528451,-0.008895436,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
193874726,193874293,0.99964464,0.011134433,0.022515511,-0.008932416,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
193922599,193922185,0.99964577,0.011090752,0.022483703,-0.008940103,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
193970427,193969982,0.99964535,0.011053368,0.022528738,-0.008921861,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
194023527,194023074,0.9996463,0.011039641,0.022491349,-0.008918954,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
194076587,194076182,0.9996502,0.010973326,0.0223557,-0.008912767,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
194124429,194124024,0.9996488,0.010998643,0.022419192,-0.008864801,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
194177552,194177148,0.99965,0.010964702,0.022410903,-0.008807179,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
194225388,194224981,0.9996495,0.010975294,0.022407593,-0.008848885,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
194273175,194272731,0.9996513,0.010922322,0.022361733,-0.008825553,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
194320974,194320562,0.9996514,0.010994926,0.02232594,-0.0088179195,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
194374050,194373641,0.99965215,0.010986709,0.022364495,-0.008655109,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
194421907,194421485,0.99965394,0.010924269,0.022323467,-0.008624504,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
194475077,194474640,0.9996531,0.0108707985,0.022312837,-0.008809361,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
194528131,194527719,0.9996546,0.010841578,0.022309242,-0.00868838,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
194575956,194575516,0.99965864,0.010706247,0.022219628,-0.008618607,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
194623802,194623353,0.9996565,0.010802872,0.02230536,-0.008525628,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
194671636,194671183,0.99965906,0.010828976,0.02226159,-0.008301341,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
194724733,194724310,0.99965644,0.010781762,0.022300657,-0.008579514,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
194772571,194772167,0.9996529,0.010773378,0.02245526,-0.008584886,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
194825642,194825239,0.9996571,0.01078865,0.022324972,-0.00842518,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
194873452,194873000,0.99965626,0.010548372,0.022467883,-0.008443695,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
194926626,194926179,0.999658,0.010534423,0.02244317,-0.008322271,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
194974364,194973959,0.99966425,0.01036389,0.02235991,-0.007998917,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
195022230,195021819,0.99966943,0.01014663,0.022263968,-0.007900725,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
195075326,195074920,0.99966604,0.009969635,0.022461949,-0.008003188,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
195123139,195122735,0.9996668,0.009604149,0.022628292,-0.007878496,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
195170953,195170531,0.9996584,0.009666177,0.023069799,-0.0075826347,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
195224017,195223604,0.99964434,0.009281054,0.024096629,-0.006673242,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
195277240,195276817,0.9996176,0.00854643,0.025481544,-0.0065013743,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
195325019,195324612,0.99956244,0.007996293,0.027675286,-0.006714825,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
195372932,195372437,0.9994903,0.007282855,0.030332077,-0.006794939,-0.28187245,2.6112106e-09,5.5163135e-10,-0.959452,3
