timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
141300763,141300354,0,nan,nan,-1.0540555,-1.469693,-0.15028182,-1.0542747,-1.4692683,-0.46127275,0.0012287751,-0.001034578,-0.0027260254,-0.0023529946,-0.010241434,0.011754848,0.021956831,0.17674907,-0.21475323,-0.13440552,0.046112966,2.7247987,nan,0.10049706,0.014100892,0.009792159,0.040903877,0.027796872,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
141310888,141310238,0,nan,nan,-1.0540478,-1.4696981,-0.15029642,-1.0542747,-1.4692683,-0.46127275,0.0014975488,-0.0009683165,-0.0022507359,-0.0018739903,-0.010241434,0.011754848,0.021956831,0.0046968097,-0.04678098,0.08506096,0.04615237,2.7247987,nan,0.10051166,0.012836046,0.00894135,0.038883608,0.02650325,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
141399689,141399193,0,nan,nan,-1.0539949,-1.4697788,-0.1504384,-1.0542747,-1.4692683,-0.46127275,0.00030750062,-0.0004207841,-0.0030872761,-0.0026766015,-0.010241434,0.011754848,0.021956831,-0.34488493,0.16564861,-0.2445345,0.045985054,2.7247987,nan,0.10065364,0.014021169,0.009733529,0.040999226,0.027855834,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
141498429,141498032,0,nan,nan,-1.0539423,-1.4698209,-0.1506282,-1.0542747,-1.4692683,-0.46127275,0.0026001823,-0.0018401202,-0.0038818256,-0.0034489771,-0.010241434,0.011754848,0.021956831,0.60071594,-0.21303537,-0.23080325,0.04597334,2.7247987,nan,0.10084344,0.013933897,0.009672664,0.040919565,0.027805319,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
141597296,141596872,0,nan,nan,-1.0539708,-1.4698591,-0.15087897,-1.0542747,-1.4692683,-0.46127275,-0.001155847,-0.0025928142,-0.0029347427,-0.0024771546,-0.010241434,0.011754848,0.021956831,-0.35602808,0.45498273,-0.04376307,0.046063542,2.7247987,nan,0.10109421,0.013890673,0.00964207,0.040874306,0.027778849,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
141706010,141705595,0,nan,nan,-1.054009,-1.4698536,-0.15124044,-1.0542747,-1.4692683,-0.46127275,-0.0011738371,-0.0016685842,-0.0035383366,-0.003039735,-0.010241434,0.011754848,0.021956831,-0.12690063,-0.3107751,0.6244456,0.04640984,2.7247987,nan,0.10145568,0.014119204,0.00979524,0.041183617,0.027976304,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
141804891,141804434,0,nan,nan,-1.0540863,-1.4699392,-0.15160105,-1.0542747,-1.4692683,-0.46127275,0.0040045334,0.0014955746,-0.009583542,-0.009052127,-0.010241434,0.011754848,0.021956831,0.7142646,0.63314456,-1.2330925,0.045645963,2.7247987,nan,0.10181629,0.015379268,0.0106452415,0.042723283,0.028954873,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
141903677,141903273,0,nan,nan,-1.0541668,-1.4700052,-0.15209807,-1.0542747,-1.4692683,-0.46127275,-0.003430533,-0.0034350578,-0.00022480894,0.0003408347,-0.010241434,0.011754848,0.021956831,-0.84081686,-0.57647806,1.6349257,0.046032697,2.7247987,nan,0.10231332,0.01631361,0.011282614,0.043509156,0.0294547,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
142002507,142002112,0,nan,nan,-1.0542855,-1.4700209,-0.15265907,-1.0542747,-1.4692683,-0.46127275,0.00233684,-0.00015697401,-0.009261734,-0.00864624,-0.010241434,0.011754848,0.021956831,0.30631518,0.5598066,-0.5046596,0.046273958,2.7247987,nan,0.10287432,0.015188691,0.010537413,0.041703314,0.028313931,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
142101369,142100952,0,nan,nan,-1.0542825,-1.4700363,-0.15318401,-1.0542747,-1.4692683,-0.46127275,-0.0010077249,-0.0044908766,-0.010067947,-0.009410299,-0.010241434,0.011754848,0.021956831,-0.04708329,-0.9065284,0.14991961,0.045802724,2.7247987,nan,0.103399254,0.016081212,0.011139676,0.04285416,0.029038636,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
