timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
334104463,334104051,0,nan,nan,-0.6572126,-0.6609673,-0.1530887,-0.00019842386,-0.00082296133,-0.040971868,-0.0006533897,0.0007488349,0.00117552,0.0011817551,-0.0015630027,-0.0026552319,-0.086077064,-0.007707402,0.0061240457,-0.0066211475,0.01483839,-0.00044255576,nan,0.1,0.019272832,0.0133356005,0.04617087,0.031216715,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
334114608,334114123,0,nan,nan,-0.65720886,-0.6609657,-0.1530835,-0.00019842386,-0.00082296133,-0.040971868,-0.0006762666,0.00076428865,0.0011471543,0.0011463161,-0.0015630027,-0.0026552319,-0.086077064,0.00021305919,0.0059734285,-0.0038933859,0.014843113,-0.00044255576,nan,0.1,0.016129477,0.0112333195,0.041781463,0.028423926,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
334205301,334204769,0,nan,nan,-0.65717745,-0.6609437,-0.15305102,-0.00019842386,-0.00082296133,-0.040971868,-0.00039929617,0.0008150737,0.00094679784,0.00088859844,-0.0015630027,-0.0026552319,-0.086077064,0.0054911496,-0.000562079,0.007813621,0.014804685,-0.00044255576,nan,0.1,0.015825232,0.011028686,0.041336983,0.028135575,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
334305884,334305487,0,nan,nan,-0.6571193,-0.66092914,-0.15303762,-0.00019842386,-0.00082296133,-0.040971868,-0.00020122639,0.00060685654,0.0009068956,0.000782179,-0.0015630027,-0.0026552319,-0.086077064,-0.010062086,-0.005362723,-0.005496385,0.014811381,-0.00044255576,nan,0.1,0.015905952,0.011078529,0.04182503,0.02844082,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
334396515,334396133,0,nan,nan,-0.65708035,-0.66093314,-0.1530462,-0.00019842386,-0.00082296133,-0.040971868,-0.00014535557,0.00047771764,0.000565185,0.0003810352,-0.0015630027,-0.0026552319,-0.086077064,0.022137685,-0.0017058889,-0.0025012104,0.0148206465,-0.00044255576,nan,0.1,0.01577502,0.010985689,0.041932687,0.028504573,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
334507283,334506922,0,nan,nan,-0.6570212,-0.6609503,-0.15308514,-0.00019842386,-0.00082296133,-0.040971868,-3.47817e-05,0.0005026644,0.00044547935,0.00019301938,-0.0015630027,-0.0026552319,-0.086077064,-0.003078546,0.006987824,0.0039092805,0.014781146,-0.00044255576,nan,0.1,0.016135294,0.011227076,0.04245307,0.02883731,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
334597932,334597569,0,nan,nan,-0.65698874,-0.6609711,-0.15311381,-0.00019842386,-0.00082296133,-0.040971868,-0.00090682745,-0.0007103303,0.0015232807,0.0012246956,-0.0015630027,-0.0026552319,-0.086077064,0.0019370181,-0.028938528,0.10205694,0.014839777,-0.00044255576,nan,0.1,0.015951443,0.011101471,0.04230841,0.028743168,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
334698649,334698286,0,nan,nan,-0.6570348,-0.6609971,-0.15317379,-0.00019842386,-0.00082296133,-0.040971868,4.129845e-05,0.0032024088,0.0007199205,0.00037922413,-0.0015630027,-0.0026552319,-0.086077064,0.08668706,0.046119742,0.06267786,0.013980733,-0.00044255576,nan,0.1,0.015960868,0.011109603,0.042173102,0.028659213,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
334799527,334799004,0,nan,nan,-0.65694016,-0.66104764,-0.15324152,-0.00019842386,-0.00082296133,-0.040971868,0.0007811159,-0.0016227174,0.0007661394,0.00038851568,-0.0015630027,-0.0026552319,-0.086077064,-0.019969866,0.06444381,0.011778575,0.014435374,-0.00044255576,nan,0.1,0.01420865,0.009914749,0.040334985,0.027472068,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
334900139,334899722,0,nan,nan,-0.6568691,-0.66098636,-0.15330802,-0.00019842386,-0.00082296133,-0.040971868,-0.00030335863,0.0018909399,-5.2412055e-05,-0.00045233162,-0.0015630027,-0.0026552319,-0.086077064,-0.018419687,-0.037294105,0.018909592,0.014614403,-0.00044255576,nan,0.1,0.0147729,0.010290247,0.041322183,0.028108397,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
