timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
144166049,144165600,0.99971914,0.010240159,0.018333573,-0.010992021,-0.24767947,-3.4578822e-09,8.077665e-10,-0.968842,3
144171336,144170931,0.99971914,0.010234822,0.018332448,-0.010989111,-0.24767947,-3.4578822e-09,8.077665e-10,-0.968842,3
144219169,144218760,0.99971974,0.010214022,0.018326126,-0.01097154,-0.24767947,-3.4578822e-09,8.077665e-10,-0.968842,3
144267008,144266561,0.99971926,0.010210363,0.018338341,-0.010999376,-0.24767947,-3.4578822e-09,8.077665e-10,-0.968842,3
144314760,144314344,0.9997185,0.010209091,0.018359467,-0.011036572,-0.24767947,-3.4578822e-09,8.077665e-10,-0.968842,3
144367901,144367486,0.999718,0.010229869,0.01836329,-0.011049354,-0.24767947,-3.4578822e-09,8.077665e-10,-0.968842,3
144415741,144415335,0.9997175,0.0102383215,0.018382251,-0.011057608,-0.24767947,-3.4578822e-09,8.077665e-10,-0.968842,3
144463593,144463158,0.9997181,0.010236605,0.018372914,-0.011016841,-0.24767947,-3.4578822e-09,8.077665e-10,-0.968842,3
144516745,144516338,0.9997178,0.0102416575,0.018388601,-0.011016283,-0.24767947,-3.4578822e-09,8.077665e-10,-0.968842,3
144569830,144569415,0.9997187,0.010215618,0.018347844,-0.011029235,-0.24767947,-3.4578822e-09,8.077665e-10,-0.968842,3
144617665,144617219,0.999719,0.010241948,0.01832383,-0.011010393,-0.24767947,-3.4578822e-09,8.077665e-10,-0.968842,3
144665471,144665041,0.99971884,0.010268925,0.018294092,-0.011054417,-0.24767947,-3.4578822e-09,8.077665e-10,-0.968842,3
144718557,144718152,0.9997135,0.010298514,0.018302286,-0.011484356,-0.24767947,-3.4578822e-09,8.077665e-10,-0.968842,3
144766396,144765970,0.9997162,0.010365121,0.018293254,-0.011198872,-0.24767947,-3.4578822e-09,8.077665e-10,-0.968842,3
144814251,144813843,0.9997178,0.01036773,0.018293448,-0.011057774,-0.24767947,-3.4578822e-09,8.077665e-10,-0.968842,3
144867398,144866944,0.9997143,0.010349239,0.018262845,-0.011438171,-0.24767947,-3.4578822e-09,8.077665e-10,-0.968842,3
144915197,144914759,0.9997161,0.010362383,0.018253196,-0.011275672,-0.24767947,-3.4578822e-09,8.077665e-10,-0.968842,3
144968345,144967934,0.9997164,0.010367358,0.018262716,-0.011234153,-0.24767947,-3.4578822e-09,8.077665e-10,-0.968842,3
145016101,145015694,0.99971324,0.010391813,0.018283343,-0.011460883,-0.24767947,-3.4578822e-09,8.077665e-10,-0.968842,3
145069241,145068822,0.99971557,0.0104148295,0.01829795,-0.011202496,-0.24767947,-3.4578822e-09,8.077665e-10,-0.968842,3
145117047,145116652,0.9997156,0.010400195,0.018304197,-0.011200959,-0.24767947,-3.4578822e-09,8.077665e-10,-0.968842,3
145164924,145164484,0.9997137,0.010378294,0.01828955,-0.01141618,-0.24767947,-3.4578822e-09,8.077665e-10,-0.968842,3
145218087,145217647,0.9997166,0.010363388,0.01825073,-0.011241783,-0.24767947,-3.4578822e-09,8.077665e-10,-0.968842,3
145265787,145265393,0.9997177,0.01034785,0.01823775,-0.011177754,-0.24767947,-3.4578822e-09,8.077665e-10,-0.968842,3
145313683,145313286,0.99971616,0.010320173,0.018231248,-0.011351039,-0.24767947,-3.4578822e-09,8.077665e-10,-0.968842,3
