timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
516243902,516243651,0.9991249,0.0078353835,0.016363315,-0.03768896,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
516248911,516248687,0.99912494,0.007836815,0.016362907,-0.037686847,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
516294245,516294017,0.9991248,0.007835159,0.016360302,-0.037689667,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
516349661,516349421,0.9991244,0.007835741,0.016366024,-0.037697807,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
516399997,516399787,0.99912447,0.007839037,0.016364345,-0.037697084,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
516445328,516445117,0.9991247,0.00783635,0.016357813,-0.037694402,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
516495717,516495484,0.9991247,0.0078445235,0.016345616,-0.0376975,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
516551111,516550888,0.99912506,0.007834761,0.016345836,-0.037689548,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
516596423,516596218,0.99912536,0.007837911,0.016337872,-0.037686683,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
516646793,516646584,0.99912536,0.007834838,0.016333286,-0.037687935,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
516697157,516696951,0.9991249,0.007832167,0.016342936,-0.03769673,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
516747587,516747319,0.9991274,0.007830508,0.01634673,-0.037630282,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
516797917,516797685,0.99912226,0.0078102364,0.01634974,-0.037766904,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
516848279,516848051,0.9991253,0.007818744,0.016350336,-0.037686143,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
516898653,516898418,0.99912566,0.007825631,0.016385693,-0.03765987,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
516949214,516948785,0.9991215,0.007816653,0.016381595,-0.03777284,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
516994343,516994115,0.9991226,0.00781641,0.016369907,-0.037747875,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
517049767,517049518,0.9991243,0.007827071,0.016395504,-0.03769071,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
517100089,517099885,0.9991214,0.007819336,0.01638928,-0.037771128,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
517145454,517145215,0.99912137,0.007805204,0.01641024,-0.037768822,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
517195820,517195582,0.9991233,0.007813016,0.016420847,-0.037708476,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
517246150,517245949,0.9991221,0.00780492,0.016422872,-0.037742753,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
517296532,517296315,0.9991211,0.0077947127,0.016412644,-0.037774675,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
517346880,517346682,0.9991236,0.0077940384,0.016392259,-0.037718818,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
517397282,517397049,0.9991227,0.0077814204,0.016371824,-0.03775374,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
517447773,517447416,0.99912286,0.007770638,0.016352855,-0.037759095,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
517497997,517497782,0.99912477,0.007750327,0.016334282,-0.03772012,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
517548340,517548149,0.9991246,0.0077436245,0.016328398,-0.037731074,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
517598774,517598516,0.99912506,0.0077327047,0.016313277,-0.037727255,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
517649075,517648883,0.9991251,0.007730393,0.016310567,-0.037726276,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
517694433,517694213,0.99912524,0.0077368463,0.01629018,-0.037729613,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
517749815,517749616,0.99912536,0.0077433907,0.016273417,-0.03773278,0.99996364,6.0491548e-05,-0.008140295,0.0025553799,5
