timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
675454822,675454279,0,nan,nan,-0.7171946,-1.8404776,-0.14858957,-0.9858851,-1.7378356,0.28938547,-0.00022550311,-0.0005930631,-0.0005291626,-0.00037084686,-0.01632846,0.017352626,-0.037494823,0.00238528,0.007192954,-0.0038055268,-0.023105767,2.6403818,nan,0.10016214,0.01586384,0.011059804,0.041850258,0.028545257,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
675464721,675464163,0,nan,nan,-0.7171973,-1.8404843,-0.1485889,-0.9858851,-1.7378356,0.28938547,-0.00033481157,-0.00067891297,-0.0005042528,-0.00034220488,-0.01632846,0.017352626,-0.037494823,-0.012981049,-0.016277732,0.0026522966,-0.023107024,2.6403818,nan,0.10015982,0.016069017,0.011201797,0.04184647,0.028547164,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
675553734,675553116,0,nan,nan,-0.717231,-1.8405457,-0.14856523,-0.9858851,-1.7378356,0.28938547,-0.00043808465,-0.00059597933,-0.00013521078,5.331176e-05,-0.01632846,0.017352626,-0.037494823,-0.0037054894,-0.01648458,0.005344124,-0.023110453,2.6403818,nan,0.100143574,0.015753943,0.010987745,0.041523725,0.02833654,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
675652732,675651954,0,nan,nan,-0.71727353,-1.8405986,-0.14851603,-0.9858851,-1.7378356,0.28938547,-0.00054084824,-0.00062931975,-0.00019896025,1.72214e-05,-0.01632846,0.017352626,-0.037494823,0.0028880585,0.004539749,-0.009516603,-0.023120511,2.6403818,nan,0.100128226,0.015746446,0.01098113,0.041648626,0.02841523,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
675751391,675750789,0,nan,nan,-0.71731883,-1.8406376,-0.14847076,-0.9858851,-1.7378356,0.28938547,-0.00055607356,-0.00059254956,3.343975e-05,0.00027125084,-0.01632846,0.017352626,-0.037494823,0.0066147065,0.0058458853,0.010156296,-0.023118546,2.6403818,nan,0.10010282,0.015670957,0.010931432,0.04141842,0.028267855,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
675850196,675849626,0,nan,nan,-0.7173408,-1.8406556,-0.14842382,-0.9858851,-1.7378356,0.28938547,-0.00031916532,-0.0006355683,9.5354226e-05,0.00034359944,-0.01632846,0.017352626,-0.037494823,0.005932119,-0.009926479,0.004524741,-0.023127837,2.6403818,nan,0.10007126,0.015690252,0.010942462,0.041605804,0.028386623,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
675949038,675948463,0,nan,nan,-0.71733695,-1.8406845,-0.14837332,-0.9858851,-1.7378356,0.28938547,-0.00034268148,-0.0018481074,6.700409e-05,0.00031592272,-0.01632846,0.017352626,-0.037494823,-0.05699178,0.10613796,0.0012381636,-0.023404684,2.6403818,nan,0.10003873,0.01563458,0.010906118,0.04139399,0.028252017,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
676047891,676047300,0,nan,nan,-0.71733046,-1.8406433,-0.14835703,-0.9858851,-1.7378356,0.28938547,-0.00018008059,-0.0024837116,-0.00013716919,0.00010383725,-0.01632846,0.017352626,-0.037494823,0.05134812,-0.0752279,0.019187702,-0.022634892,2.6403818,nan,0.1,0.01566803,0.010926756,0.041597705,0.028381782,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
676156638,676156020,0,nan,nan,-0.7172562,-1.8406317,-0.14836906,-0.9858851,-1.7378356,0.28938547,0.00029964722,0.00048055523,-0.00048470468,-0.0002738622,-0.01632846,0.017352626,-0.037494823,-0.009128768,-0.050019715,0.015347273,-0.022901144,2.6403818,nan,0.1,0.015820934,0.011032898,0.041607704,0.028391272,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
676255411,676254858,0,nan,nan,-0.71716166,-1.8407016,-0.1484169,-0.9858851,-1.7378356,0.28938547,0.00042441124,-0.0016693502,-0.000639928,-0.00045238942,-0.01632846,0.017352626,-0.037494823,-0.009640798,0.039532483,0.0024068882,-0.023021845,2.6403818,nan,0.10001967,0.015791439,0.011011815,0.041684646,0.028438378,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
676354285,676353694,0,nan,nan,-0.71707827,-1.840654,-0.14848937,-0.9858851,-1.7378356,0.28938547,0.0006963346,-0.0001654055,-0.0009893388,-0.00081538234,-0.01632846,0.017352626,-0.037494823,0.014581675,-0.04612506,-0.0005596546,-0.022700354,2.6403818,nan,0.10005484,0.015697226,0.010949849,0.0414018,0.02825738,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
