timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
334104306,334104051,0.9995816,0.010209864,0.026104966,0.0071453317,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
334109306,334109087,0.9995816,0.010209667,0.026105285,0.007148036,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
334154699,334154410,0.9995817,0.010203716,0.026103057,0.007147371,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
334204996,334204769,0.9995819,0.010195982,0.026103131,0.007128876,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
334255355,334255128,0.9995817,0.010200074,0.026105441,0.0071347193,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
334305724,334305487,0.99958193,0.010205526,0.0260985,0.0071320236,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
334356105,334355846,0.9995819,0.010200705,0.026102629,0.007130274,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
334401439,334401169,0.99958163,0.010201179,0.026106855,0.007140691,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
334456789,334456564,0.9995819,0.010195837,0.02610278,0.0071397405,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
334507143,334506922,0.99958205,0.010189428,0.026100388,0.0071173194,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
334552583,334552245,0.99958193,0.010192358,0.026106847,0.007115508,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
334602875,334602604,0.9995833,0.010191498,0.026055306,0.007109715,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
334653184,334652966,0.99958897,0.010132508,0.026015338,0.0065236245,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
334703610,334703322,0.99958396,0.010169747,0.026127156,0.006771984,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
334754251,334753681,0.9995807,0.0102397315,0.02612888,0.007134952,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
334804380,334804040,0.99958456,0.010170555,0.026067587,0.006917175,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
334854647,334854399,0.999586,0.010141353,0.026044015,0.006835875,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
334905028,334904758,0.99958426,0.010189688,0.026037779,0.007044929,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
334955339,334955117,0.99958444,0.0102057755,0.026058676,0.006913642,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
335005784,335005476,0.99958485,0.010184401,0.026082361,0.00679582,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
335056043,335055835,0.9995834,0.010198988,0.026059952,0.007060062,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
335101371,335101158,0.9995835,0.010201488,0.02605003,0.007083908,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
335156758,335156553,0.9995872,0.010189862,0.025992427,0.00678989,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
335207204,335206912,0.99958694,0.010207919,0.025975978,0.0068662283,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
335252447,335252235,0.9995857,0.010209129,0.025969317,0.0070565837,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
335302801,335302594,0.9995876,0.010196216,0.025925836,0.0069678486,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
335353162,335352953,0.99958986,0.010161177,0.025874741,0.0068882806,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
335403577,335403312,0.9995905,0.010162224,0.025827674,0.006965543,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
335453905,335453671,0.99959326,0.010127252,0.025743397,0.0069323056,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
335504264,335504030,0.9995923,0.01012193,0.025788283,0.006912506,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
335554621,335554389,0.99959284,0.01009268,0.025756424,0.006988192,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
335605173,335604748,0.9995944,0.010071323,0.025715757,0.006963592,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
335655320,335655107,0.99959445,0.010073645,0.025712878,0.0069510695,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
335705674,335705466,0.9995949,0.010083867,0.02568127,0.006993627,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
335756036,335755825,0.99959314,0.01009575,0.025749065,0.006981132,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
335801424,335801148,0.99959403,0.010080022,0.025706999,0.007029164,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
335856769,335856542,0.99959594,0.010067174,0.025624903,0.0070728506,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
335907112,335906901,0.99959487,0.010049006,0.025685566,0.00703173,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
335952432,335952224,0.99959534,0.010046351,0.025673823,0.007011105,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
336002805,336002583,0.99959517,0.0100429505,0.025679884,0.007022098,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
336053167,336052942,0.9995938,0.010016081,0.025719067,0.007100457,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
336103644,336103301,0.9995956,0.009993579,0.025687737,0.007006617,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
336153894,336153660,0.9995947,0.009985271,0.025719533,0.0070223045,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
336204228,336204019,0.99959034,0.009933589,0.025847258,0.0072485674,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
336254639,336254378,0.99958855,0.009914548,0.025907556,0.0072982023,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
336304991,336304737,0.9995872,0.009911634,0.02597497,0.0072519444,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
336355305,336355096,0.9995837,0.009920605,0.026131662,0.007161071,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
336405697,336405455,0.9995805,0.009892804,0.026219789,0.0073115346,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
336456049,336455814,0.9995738,0.0097242445,0.026520772,0.0073758024,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
336501349,336501137,0.9995686,0.009677209,0.026727472,0.0073944135,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
336556740,336556532,0.9995623,0.009387337,0.027013106,0.007581928,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
336607099,336606891,0.9995454,0.00938927,0.027645323,0.007531744,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
336652622,336652219,0.99953324,0.009313133,0.028082851,0.007618528,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
336702785,336702573,0.999523,0.008928117,0.02861564,0.0074438215,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
336753142,336752932,0.99949604,0.008774567,0.029567285,0.0075164987,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
336803503,336803291,0.99946535,0.0083701145,0.030759841,0.007278336,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
336853886,336853650,0.99941605,0.007729828,0.032467984,0.0073236427,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
336904257,336904009,0.99932915,0.007079669,0.035220124,0.007134281,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
336954598,336954368,0.9992065,0.0064423606,0.038611207,0.00735069,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
337004986,337004727,0.9990856,0.005046771,0.04171936,0.007882085,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
337055300,337055086,0.9988936,0.003820445,0.04601442,0.00893227,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
337105691,337105445,0.9985728,0.0023431804,0.052362777,0.010250491,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
337156022,337155804,0.9980518,-0.0011527513,0.061062742,0.012754626,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
337201337,337201127,0.9974875,-0.005204111,0.06896823,0.015331185,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
337256731,337256522,0.99674785,-0.013578452,0.07674972,0.020466907,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
337307111,337306881,0.99619824,-0.021746505,0.07995218,0.02690337,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
337352414,337352204,0.99579823,-0.029597973,0.07893651,0.03576337,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
337402772,337402563,0.9954742,-0.03640541,0.07349045,0.048010513,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
337453295,337452923,0.9957737,-0.037402228,0.060542796,0.058056246,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
337503507,337503282,0.99657327,-0.02958651,0.04296295,0.064192556,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
337553952,337553640,0.99730307,-0.016231533,0.023510309,0.06760631,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
337604231,337603999,0.9976233,-0.0033784122,0.0026391945,0.06877073,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
337654583,337654358,0.99748325,0.0076492745,-0.017279157,0.06833888,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
337705007,337704717,0.9971335,0.01630682,-0.03230413,0.06644891,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
337755301,337755076,0.99685377,0.021395799,-0.04230554,0.06352328,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
337805651,337805435,0.9967732,0.024800543,-0.047197424,0.060005292,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
337856008,337855794,0.9969166,0.026659586,-0.048596427,0.055542924,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
337901327,337901117,0.99712074,0.02804214,-0.04835894,0.051237583,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
337956930,337956512,0.9972774,0.031234656,-0.048410233,0.046030488,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
338007082,338006871,0.9973711,0.03445604,-0.04882997,0.040980138,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
338052403,338052195,0.9974581,0.037035357,-0.04868931,0.036539678,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
338102766,338102554,0.9976197,0.037843596,-0.048318733,0.03143417,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
338153159,338152913,0.9978574,0.037702486,-0.046254776,0.02682707,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
338203481,338203271,0.9981857,0.03652782,-0.042531457,0.021958817,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
338253868,338253631,0.9985514,0.034224443,-0.037525784,0.01776845,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
338304224,338303990,0.9988898,0.03113053,-0.032631833,0.013612962,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
338354609,338354349,0.9991217,0.028309617,-0.029195089,0.010101845,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
338404965,338404708,0.9992311,0.026576968,-0.02804949,0.006644715,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
338455286,338455067,0.99930936,0.024583135,-0.027624235,0.0036608898,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
338505648,338505426,0.9993828,0.02208972,-0.027308743,0.0006806148,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
338556016,338555785,0.99947524,0.019432845,-0.02586901,-0.0016119214,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
338601319,338601108,0.9995714,0.017590499,-0.023096172,-0.0037847133,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
338656716,338656503,0.999685,0.01543919,-0.01888425,-0.0059113065,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
338707073,338706862,0.9997422,0.013881773,-0.016169075,-0.007845758,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
338752466,338752185,0.9997607,0.012232062,-0.01563413,-0.009197686,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
338802770,338802544,0.9997565,0.010307524,-0.016267514,-0.010779494,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
338853113,338852903,0.9997438,0.009864397,-0.016351188,-0.012148368,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
338903470,338903262,0.999759,0.009302036,-0.0147249615,-0.0133643905,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
338953843,338953621,0.9997687,0.009211865,-0.013073589,-0.014377928,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
339004704,339003980,0.99977535,0.008894457,-0.012076247,-0.014983227,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
339054561,339054339,0.9997641,0.008219087,-0.012684009,-0.015605436,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
339104923,339104698,0.99974275,0.008204431,-0.013844763,-0.01598598,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
339155269,339155057,0.9997445,0.007886759,-0.01351287,-0.016320638,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
339205664,339205416,0.99975747,0.008683171,-0.011591634,-0.016590528,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
339255984,339255775,0.9997823,0.0088190865,-0.009353741,-0.016436363,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
339301308,339301098,0.99979097,0.009154745,-0.008207519,-0.016333872,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
339356702,339356493,0.99978745,0.009298289,-0.009253558,-0.015905665,0.9999685,-0.0021160974,-0.0076508964,-0.00012474378,4
