timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
144166214,nan,nan,nan,-0.021618776,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
144177021,nan,nan,nan,-0.021597853,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
144262087,nan,nan,nan,-0.021648888,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
144368115,nan,nan,nan,-0.021733314,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
144463946,nan,nan,nan,-0.021667814,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
144570000,nan,nan,nan,-0.021693878,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
144665846,nan,nan,nan,-0.021743337,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
144761541,nan,nan,nan,-0.022118283,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
144867563,nan,nan,nan,-0.022508897,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
144963370,nan,nan,nan,-0.022073116,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
145069407,nan,nan,nan,-0.0220342,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
145165319,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,-0.0006480217,-0.0005429983,1.8771334,-0.0073674163,-0.00026142085,9.595874,0.0,0.0,0.0,-8.291597e-06,-2.9421392e-07,-0.010746606
145260866,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,-0.00073421,-0.00061035156,1.7508025,-0.005999404,0.005026216,9.311501,0.0,0.0,0.0,-1.4940352e-05,1.2516816e-05,-0.025245607
145367165,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,-0.0008124709,-0.0006541014,1.6105635,-0.009623361,-0.0031350763,8.968238,0.0,0.0,0.0,-4.2099815e-05,-1.3715179e-05,-0.042747132
145462845,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,-0.00085771084,-0.0006350279,1.4842103,-0.0013325801,-0.0063328324,8.629528,0.0,0.0,0.0,-8.533815e-06,-4.0555326e-05,-0.060016528
145569004,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,-0.0007992983,-0.0007163286,1.3438908,-0.002471238,-0.007416803,8.22463,0.0,0.0,0.0,-1.9685145e-05,-5.908004e-05,-0.08066057
145664691,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,-0.0007249713,-0.0008146763,1.217626,0.0007390437,-0.0045933737,7.837022,0.0,0.0,0.0,5.507789e-06,-3.4232526e-05,-0.1004231
145760353,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,-0.0006715059,-0.0009175539,1.0913388,-0.016712151,-0.006588483,7.429786,0.0,0.0,0.0,-0.00020597684,-8.1202896e-05,-0.12118634
145866519,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,-0.00075793266,-0.0010390282,0.95106405,0.0010345331,6.280327e-05,6.950988,0.0,0.0,0.0,-0.0,-0.0,-0.14559826
145962171,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,-0.00085389614,-0.0011018515,0.8247451,-0.011729068,-0.0014562914,6.4947643,0.0,0.0,0.0,-0.00019189084,-2.3825338e-05,-0.16885918
146057684,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,-0.00097090006,-0.0012146235,0.69846183,-0.008140081,9.948155e-05,6.014119,0.0,0.0,0.0,-0.00016352224,1.998438e-06,-0.19336526
146164114,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,-0.0010898709,-0.0011974573,0.558137,-0.010786051,-0.016873162,5.4480677,0.0,0.0,0.0,-0.00024795273,-0.00038788494,-0.22222586
146270239,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,-0.0011398196,-0.0012506247,0.41781607,-0.0036774909,-0.0019133596,4.8540697,0.0,0.0,0.0,-7.734179e-05,-4.0240113e-05,-0.25251132
146366065,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,-0.0011534691,-0.0012165308,0.2915235,0.0056017684,0.025429165,4.3068113,0.0,0.0,0.0,0.000159987,0.0007262592,-0.28041375
146461631,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,-0.0010997057,-0.0012353659,0.16526796,-0.0069704955,-0.025302183,3.7187464,0.0,0.0,0.0,-0.00022048026,-0.0008003207,-0.3103967
146567710,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,-0.0010048151,-0.001209259,0.02498799,-0.0020487315,-0.009112911,3.038441,0.0,0.0,0.0,-6.401402e-05,-0.0002847391,-0.34508264
146663494,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,-0.00083339214,-0.001221776,-0.10126352,-0.009482465,0.005655038,2.4148073,0.0,0.0,0.0,-0.0003706629,0.00022105148,-0.3768791
146759180,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,-0.0004963279,-0.0011755228,-0.22756095,0.008339655,-0.0021933592,1.7616102,0.0,0.0,0.0,0.00033549403,-8.823614e-05,-0.4101829
146865472,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,5.8412552e-05,-0.00109303,-0.36794397,0.009157902,-0.0072977925,1.0134115,0.0,0.0,0.0,0.00040150183,-0.0003199507,-0.4483304
146961126,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,0.0004886985,-0.001226902,-0.49420577,0.011968076,0.013020018,0.33880305,0.0,0.0,0.0,0.0005968386,0.00064929813,-0.48272586
147067378,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,0.0016954541,-0.0011019707,-0.6345175,0.07257323,-0.012257148,-0.40795207,0.0,0.0,0.0,0.0038561875,-0.0006512851,-0.52079976
147162984,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,0.004537523,-0.0010083914,-0.7608114,0.114598505,-0.018132908,-1.0771892,0.0,0.0,0.0,0.0064816955,-0.0010255978,-0.5549214
147258512,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,0.008548856,-0.00051164627,-0.87723655,0.1820649,-0.03576891,-1.6699524,0.0,0.0,0.0,0.010861388,-0.0021338547,-0.58514386
147364838,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,0.015861154,0.000325799,-0.8645015,0.4069907,-0.046855148,-1.4478042,0.0,0.0,0.0,0.02381454,-0.0027416693,-0.5738175
147460565,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,0.029094338,0.0017433167,-0.850202,0.670726,0.11787594,-1.5385661,0.0,0.0,0.0,0.03956268,0.0069528953,-0.578445
147566821,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,0.052592754,0.0070323944,-0.8361582,1.0095603,0.42059392,-1.7096946,0.0,0.0,0.0,0.060447596,0.02518313,-0.5871702
147662340,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,0.0830698,0.020853758,-0.8250723,1.339668,0.6605317,-1.7962348,0.0,0.0,0.0,0.08081524,0.03984646,-0.5915825
147768673,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,0.1209594,0.042746067,-0.8093586,1.399341,0.6063258,-1.6810888,0.0,0.0,0.0,0.083576955,0.036213376,-0.58571166
147864381,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,0.15347898,0.06363106,-0.7930756,1.18595,0.89212644,-1.7325126,0.0,0.0,0.0,0.07114927,0.053521775,-0.58833355
147959844,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,0.18236232,0.083853364,-0.77841187,1.356502,0.63515353,-1.9363071,0.0,0.0,0.0,0.08281801,0.03877779,-0.5987242
148066179,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,0.20594418,0.10137224,-0.76307297,1.1836088,0.49509734,-1.9856035,0.0,0.0,0.0,0.07256631,0.030354105,-0.6012376
148161879,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,0.21997428,0.11112547,-0.7495768,0.9844905,0.6263478,-1.9901953,0.0,0.0,0.0,0.06038194,0.038415905,-0.6014717
148268142,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,0.22951043,0.11635184,-0.7354027,1.1490382,0.36230612,-2.1590288,0.0,0.0,0.0,0.07148246,0.022539312,-0.6100798
148363750,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,0.23439717,0.11697936,-0.7245593,0.95085317,0.46399102,-2.2554483,0.0,0.0,0.0,0.059630033,0.029097866,-0.61499584
148459221,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,0.2359848,0.11486864,-0.7158957,0.973452,0.33983466,-2.4340055,0.0,0.0,0.0,0.061951134,0.021627307,-0.62409973
148565728,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,0.23262,0.10965562,-0.7071484,0.824278,0.17404632,-2.458125,0.0,0.0,0.0,0.052560624,0.011098175,-0.6253295
148661305,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,0.22478712,0.10292494,-0.6970369,0.6773825,0.31398544,-2.3724742,0.0,0.0,0.0,0.04289239,0.019881804,-0.6209625
148767544,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,0.2138884,0.09410548,-0.68551254,0.63262266,0.25863126,-2.5249083,0.0,0.0,0.0,0.040559474,0.01658168,-0.62873447
148863124,-0.9681517,-1.8030028,-1.0,-0.021629926,0.0,0.202721,0.08571696,-0.6755748,0.6244144,0.20331976,-2.5476444,0.0,0.0,0.0,0.040107016,0.013059515,-0.6298937
