timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],reversible_flags
196476268,196475996,1.0845652e-10,0.040400192,0.060833175,0.020432984,nan,nan,nan,nan,0
196477604,196477330,1.0174496e-10,0.039532386,0.061118674,0.02158629,nan,nan,nan,nan,0
196577249,196576979,0.0008959201,0.03916997,0.045066036,0.003208304,nan,nan,nan,nan,0
196678173,196677905,0.005205904,0.049467456,0.043348752,0.00030426675,nan,nan,nan,nan,0
196780459,196780190,3.0965092e-12,0.04180092,0.05169325,0.0098923305,nan,nan,nan,nan,0
196877408,196877142,0.007980211,0.052519538,0.055132847,0.010261212,nan,nan,nan,nan,0
196979733,196979470,0.027151857,0.06674661,0.06968201,0.034530368,nan,nan,nan,nan,0
197076702,197076436,0.042153843,0.082549155,0.089338884,0.05484959,nan,nan,nan,nan,0
197179068,197178800,0.06428428,0.108115725,0.114578284,0.06733742,nan,nan,nan,nan,0
197277376,197277091,0.08365272,0.13315348,0.13473883,0.08361539,nan,nan,nan,nan,0
197378308,197378043,0.10815157,0.15047048,0.15284371,0.11136004,nan,nan,nan,nan,0
197479285,197478999,0.12438016,0.18054272,0.18793395,0.13210738,nan,nan,nan,nan,0
197577632,197577366,0.15313298,0.20360683,0.20747517,0.1564936,nan,nan,nan,nan,0
197679876,197679602,0.17988147,0.2355069,0.23641469,0.18135354,nan,nan,nan,nan,0
197776871,197776603,0.20923193,0.25690103,0.26066214,0.21434902,nan,nan,nan,nan,0
197879242,197878970,0.23495683,0.29312348,0.28822523,0.23538104,nan,nan,nan,nan,0
197976234,197975966,0.2719105,0.3308442,0.31460425,0.26373422,nan,nan,nan,nan,0
198078472,198078203,0.28102875,0.33062336,0.3708097,0.31484252,nan,nan,nan,nan,0
198179453,198179178,0.3102394,0.37290093,0.40717486,0.3508418,nan,nan,nan,nan,0
198277747,198277479,0.3427594,0.41186303,0.43498182,0.3817565,nan,nan,nan,nan,0
198378746,198378475,0.3615434,0.4181117,0.49266574,0.42907003,nan,nan,nan,nan,0
198477080,198476804,0.38086152,0.45600313,0.5294976,0.4810413,nan,nan,nan,nan,0
198579402,198579130,0.39448103,0.51137817,0.5910077,0.5003523,nan,nan,nan,nan,0
198676309,198676039,0.3956806,0.5504619,0.638281,0.5400354,nan,nan,nan,nan,0
198778641,198778370,0.45732966,0.7040214,0.64065546,0.4591015,nan,nan,nan,nan,0
198879635,198879366,0.4655367,0.76208925,0.6568714,0.37392557,nan,nan,nan,nan,0
198977971,198977701,0.39985183,0.7240113,0.67674065,0.5063924,nan,nan,nan,nan,0
