timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
547099999,547099394,0,nan,nan,-0.7611281,-1.8972397,-0.1455509,-0.00045108795,-0.001177311,0.0008999333,0.0037053803,-0.003233778,-0.003952605,-0.0041454704,-0.0012952848,-0.004229505,0.0012091857,0.009385497,-0.008086914,-0.047609914,0.013882208,0.0002624467,nan,0.10101103,0.014979028,0.010375937,0.042245116,0.028443307,inf,inf,inf,inf,1,1,1,1,4,3,3,2,5,1,0,0,1,0
547110725,547110059,0,nan,nan,-0.7611159,-1.8972511,-0.14556867,-0.00045108795,-0.001177311,0.0008999333,0.003668332,-0.0033776578,-0.0039946437,-0.004163953,-0.0012952848,-0.004229505,0.0012091857,0.0015226123,-0.041091524,0.006478497,0.013901529,0.0002624467,nan,0.10101523,0.015215491,0.010537578,0.042285517,0.028473772,inf,inf,inf,inf,1,1,1,1,4,3,3,2,5,1,0,0,1,0
547206220,547205646,0,nan,nan,-0.7610449,-1.8973585,-0.14572988,-0.00045108795,-0.001177311,0.0008999333,0.0036245207,-0.0033990464,-0.004225506,-0.004178116,-0.0012952848,-0.004229505,0.0012091857,0.020221263,-0.007890365,0.033372916,0.014014285,0.0002624467,nan,0.10107056,0.015935253,0.011010185,0.043580297,0.029275302,inf,inf,inf,inf,1,1,1,1,4,3,3,2,5,1,0,0,1,0
547312720,547311986,0,nan,nan,-0.7609648,-1.8974133,-0.14587724,-0.00045108795,-0.001177311,0.0008999333,0.0029010775,-0.003356298,-0.0043932297,-0.0041102953,-0.0012952848,-0.004229505,0.0012091857,-0.101864114,-0.30065352,0.01260502,0.014257913,0.0002624467,nan,0.101118796,0.016618596,0.011472719,0.04406471,0.029583845,inf,inf,inf,inf,1,1,1,1,4,3,3,2,5,1,0,0,1,0
547408162,547407620,0,nan,nan,-0.7609767,-1.8974327,-0.14593145,-0.00045108795,-0.001177311,0.0008999333,0.0028759828,-0.004711707,-0.0040406385,-0.0035054786,-0.0012952848,-0.004229505,0.0012091857,-0.1018864,0.24009126,-0.004334152,0.014607001,0.0002624467,nan,0.10118338,0.015149421,0.010488234,0.04249564,0.028601428,inf,inf,inf,inf,1,1,1,1,4,3,3,2,5,1,0,0,1,0
547503808,547503269,0,nan,nan,-0.7609396,-1.8974382,-0.1459871,-0.00045108795,-0.001177311,0.0008999333,0.004325596,-0.0036770229,-0.0043290416,-0.0035671857,-0.0012952848,-0.004229505,0.0012091857,-0.006433003,-0.31480724,-0.029149108,0.014640724,0.0002624467,nan,0.101192854,0.01591017,0.010988323,0.043778505,0.029394709,inf,inf,inf,inf,1,1,1,1,4,3,3,2,5,1,0,0,1,0
547610142,547609568,0,nan,nan,-0.76090264,-1.897537,-0.14606602,-0.00045108795,-0.001177311,0.0008999333,0.0032640707,-0.0014800313,-0.0053566312,-0.0043178205,-0.0012952848,-0.004229505,0.0012091857,-0.11323958,-0.074218854,-0.20034577,0.013918311,0.0002624467,nan,0.10129913,0.015101871,0.010443174,0.042966742,0.028887542,inf,inf,inf,inf,1,1,1,1,4,3,3,2,5,1,0,0,1,0
547705753,547705155,0,nan,nan,-0.7608884,-1.8975137,-0.14610344,-0.00045108795,-0.001177311,0.0008999333,0.0043562604,-0.004637169,-0.004869152,-0.0035825719,-0.0012952848,-0.004229505,0.0012091857,0.08062619,0.11105436,0.0634947,0.0141656045,0.0002624467,nan,0.10130007,0.014450494,0.009998415,0.042432018,0.028552083,inf,inf,inf,inf,1,1,1,1,4,3,3,2,5,1,0,0,1,0
547812101,547811512,0,nan,nan,-0.7607892,-1.8975518,-0.14612293,-0.00045108795,-0.001177311,0.0008999333,0.0042510643,-0.0044023786,-0.0049002087,-0.0034025207,-0.0012952848,-0.004229505,0.0012091857,0.108237475,0.06293185,-0.021143697,0.014330434,0.0002624467,nan,0.10120074,0.015744327,0.010855742,0.04418652,0.029645255,inf,inf,inf,inf,1,1,1,1,4,3,3,2,5,1,0,0,1,0
547907702,547907163,0,nan,nan,-0.76079154,-1.8975718,-0.1460873,-0.00045108795,-0.001177311,0.0008999333,0.0039981804,-0.0034071766,-0.004300167,-0.0025772818,-0.0012952848,-0.004229505,0.0012091857,0.014623146,-0.10981052,0.031950045,0.014218172,0.0002624467,nan,0.101268984,0.014833823,0.010252068,0.042846646,0.028817553,inf,inf,inf,inf,1,1,1,1,4,3,3,2,5,1,0,0,1,0
