timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
904000,900000,0,nan,nan,-5.1126408e-05,0.00010228074,0.0043617105,7.1010354e-06,-6.389038e-06,0.0,0.00032520414,0.0029477498,0.08391951,2.5126066,0.0017752588,-0.0015972594,-0.07726617,0.081420854,0.013162032,-0.13157724,1.6167551,0.0,nan,0.10199401,14.148411,10.001776,7.0712266,3.162293,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
908000,908000,0,nan,nan,-4.9767743e-05,0.00012779147,0.005245212,7.1010354e-06,-6.389038e-06,0.0,0.00072680396,0.0032259559,0.08465339,2.4237223,0.0017752588,-0.0015972594,-0.07726617,0.043191798,0.03592351,-0.17028487,1.6167814,0.0,nan,0.102309085,14.1506605,10.002412,7.07131,3.1622956,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
916000,916000,0,nan,nan,-4.4746674e-05,0.0001560823,0.006166011,7.1010354e-06,-6.389038e-06,0.0,0.0012891804,0.0035868243,0.085389085,2.339043,0.0017752588,-0.0015972594,-0.07726617,0.06929115,0.052532107,-0.14878808,1.6167909,0.0,nan,0.10257799,14.153247,10.003143,7.0714116,3.1622982,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
924000,924000,0,nan,nan,-3.5315297e-05,0.00018858467,0.007122711,7.1010354e-06,-6.389038e-06,0.0,0.0017766743,0.00410457,0.086114675,2.258172,0.0017752588,-0.0015972594,-0.07726617,0.04583316,0.056122586,-0.12893601,1.6167823,0.0,nan,0.10280217,14.156171,10.003971,7.071531,3.1623008,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
932000,932000,0,nan,nan,-2.267465e-05,0.00022614162,0.008114331,7.1010354e-06,-6.389038e-06,0.0,0.0021140468,0.0047125816,0.086841166,2.1808047,0.0017752588,-0.0015972594,-0.07726617,0.0380251,0.07069754,-0.12634973,1.6167779,0.0,nan,0.10298195,14.159429,10.004892,7.0716686,3.1623032,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
940000,940000,0,nan,nan,-6.0925154e-06,0.00026912385,0.0091384435,7.1010354e-06,-6.389038e-06,0.0,0.0027004562,0.0052606254,0.08726308,2.105836,0.0017752588,-0.0015972594,-0.07726617,0.063518874,0.060335424,-0.159543,1.6167778,0.0,nan,0.10312039,14.163017,10.005909,7.0718246,3.1623058,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
948000,948000,0,nan,nan,1.6243222e-05,0.00031706053,0.010171696,7.1010354e-06,-6.389038e-06,0.0,0.0034031207,0.0058225007,0.08753722,2.0332122,0.0017752588,-0.0015972594,-0.07726617,0.08906576,0.058822405,-0.16014835,1.6167947,0.0,nan,0.10324108,14.166937,10.007018,7.071999,3.1623082,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
956000,956000,0,nan,nan,4.5284443e-05,0.00036994097,0.01121351,7.1010354e-06,-6.389038e-06,0.0,0.0040964917,0.0063747405,0.087931424,1.963053,0.0017752588,-0.0015972594,-0.07726617,0.06477386,0.05657685,-0.13809557,1.6168056,0.0,nan,0.10334358,14.171185,10.008221,7.072191,3.1623106,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
964000,964000,0,nan,nan,7.972578e-05,0.00042731923,0.012263588,7.1010354e-06,-6.389038e-06,0.0,0.004626858,0.006874402,0.08829006,1.895077,0.0017752588,-0.0015972594,-0.07726617,0.058555186,0.06157097,-0.13812537,1.6168212,0.0,nan,0.103428155,14.175758,10.009516,7.0724025,3.162313,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
972000,972000,0,nan,nan,0.00011924094,0.0004898208,0.013319992,7.1010354e-06,-6.389038e-06,0.0,0.0051917774,0.0074726734,0.08834226,1.828905,0.0017752588,-0.0015972594,-0.07726617,0.064621665,0.058728892,-0.17759855,1.6168222,0.0,nan,0.10349699,14.1806555,10.010903,7.0726314,3.1623156,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
