timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
716000,716000,0,nan,nan,0.00012055631,-0.00014050059,-0.0022598035,7.101018e-06,-6.389218e-06,0.0,0.0028140754,-0.003872776,-0.0335398,2.4237428,0.0017752545,-0.0015973045,-0.07726623,0.033784524,-0.044234794,-0.17028673,0.00037695866,0.0,nan,0.109815806,14.1506605,10.002412,7.07131,3.1622956,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
724000,724000,0,nan,nan,0.00013945703,-0.00017084001,-0.002268391,7.101018e-06,-6.389218e-06,0.0,0.0030616925,-0.0043687904,-0.028776754,2.3390636,0.0017752545,-0.0015973045,-0.07726623,0.049209423,-0.07106353,-0.1487918,0.00038514877,0.0,nan,0.11101421,14.153247,10.003143,7.0714116,3.1622982,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
732000,732000,0,nan,nan,-2.8643915e-06,-9.67514e-05,0.0064730155,7.101018e-06,-6.389218e-06,0.0,0.0017513653,-0.0039358,0.1378868,2.258193,0.0017752545,-0.0015973045,-0.07726623,0.053887602,-0.04779307,-0.12893881,1.6343732,0.0,nan,0.10345391,14.156171,10.003971,7.0715313,3.1623008,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
740000,740000,0,nan,nan,1.1927575e-05,-0.00012591005,0.007614363,7.101018e-06,-6.389218e-06,0.0,0.002021552,-0.0033299765,0.13702086,2.1808264,0.0017752545,-0.0015973045,-0.07726623,0.03711703,0.07518613,-0.12631993,1.6343709,0.0,nan,0.1034842,14.159429,10.004892,7.0716295,3.1623032,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
748000,748000,0,nan,nan,2.935651e-05,-0.00014989321,0.008804266,7.101018e-06,-6.389218e-06,0.0,0.0025289322,-0.0027601416,0.13593738,2.105858,0.0017752545,-0.0015973045,-0.07726623,0.06266645,0.066273116,-0.15948619,1.6343733,0.0,nan,0.103457056,14.163017,10.005909,7.0717454,3.1623058,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
756000,756000,0,nan,nan,5.069865e-05,-0.00016839821,0.010037562,7.101018e-06,-6.389218e-06,0.0,0.0031586133,-0.002144749,0.13475616,2.033235,0.0017752545,-0.0015973045,-0.07726623,0.086988494,0.06489723,-0.16012414,1.6343923,0.0,nan,0.10337792,14.166937,10.007018,7.07188,3.1623082,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
764000,764000,0,nan,nan,7.702461e-05,-0.00018119218,0.011310788,7.101018e-06,-6.389218e-06,0.0,0.0037659872,-0.0015313181,0.1337413,1.963076,0.0017752545,-0.0015973045,-0.07726623,0.06276142,0.060783345,-0.13810767,1.634405,0.0,nan,0.10324924,14.171185,10.008221,7.0720325,3.1623106,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
772000,772000,0,nan,nan,0.000107091604,-0.00018847793,0.012621073,7.101018e-06,-6.389218e-06,0.0,0.0042249863,-0.00095305685,0.13273573,1.8951004,0.0017752545,-0.0015973045,-0.07726623,0.057627153,0.065502636,-0.13810675,1.6344229,0.0,nan,0.10307382,14.175757,10.009516,7.0722027,3.162313,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
780000,780000,0,nan,nan,0.0001406142,-0.00018935253,0.013964162,7.101018e-06,-6.389218e-06,0.0,0.0047057928,-0.000252734,0.13146567,1.8289284,0.0017752545,-0.0015973045,-0.07726623,0.061310183,0.06238522,-0.17764604,1.6344261,0.0,nan,0.10285619,14.180655,10.010903,7.072392,3.1623156,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
788000,788000,0,nan,nan,0.00017818275,-0.00018433566,0.015336374,7.101018e-06,-6.389218e-06,0.0,0.005296797,0.00025452834,0.13035053,1.7648869,0.0017752545,-0.0015973045,-0.07726623,0.07368186,0.046118464,-0.15265866,1.634416,0.0,nan,0.10260039,14.185874,10.0123825,7.0725994,3.162318,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
796000,796000,0,nan,nan,0.00021965784,-0.00017264514,0.016735433,7.101018e-06,-6.389218e-06,0.0,0.0056124483,0.0010664195,0.1292712,1.702775,0.0017752545,-0.0015973045,-0.07726623,0.01929108,0.082070075,-0.13023894,1.6344038,0.0,nan,0.102308154,14.191413,10.013951,7.072826,3.1623204,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
804000,804000,0,nan,nan,0.00026352436,-0.00015249576,0.018160168,7.101018e-06,-6.389218e-06,0.0,0.006005768,0.0019906776,0.12834124,1.6426334,0.0017752545,-0.0015973045,-0.07726623,0.057292487,0.09337398,-0.13973098,1.634403,0.0,nan,0.101980135,14.19727,10.015612,7.07307,3.1623228,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
812000,812000,0,nan,nan,0.00031175045,-0.00012422714,0.019599611,7.101018e-06,-6.389218e-06,0.0,0.0064066793,0.0029479598,0.12716685,1.584038,0.0017752545,-0.0015973045,-0.07726623,0.0371332,0.09513983,-0.15098041,1.6344049,0.0,nan,0.10162819,14.203444,10.017362,7.073333,3.1623251,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
820000,820000,0,nan,nan,0.00036358656,-8.6693835e-05,0.021016644,7.101018e-06,-6.389218e-06,0.0,0.006829195,0.003825712,0.12600307,1.5271468,0.0017752545,-0.0015973045,-0.07726623,0.051694103,0.0724674,-0.15127937,1.6344138,0.0,nan,0.101290286,14.20993,10.0192,7.0736136,3.1623275,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
828000,828000,0,nan,nan,0.00042037072,-4.1131454e-05,0.02241226,7.101018e-06,-6.389218e-06,0.0,0.0075368104,0.0046201693,0.12498114,1.4720355,0.0017752545,-0.0015973045,-0.07726623,0.091008574,0.082278125,-0.13323034,1.6344075,0.0,nan,0.10096501,14.21673,10.021129,7.0739145,3.16233,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
836000,836000,0,nan,nan,0.00048319393,1.3085779e-05,0.023787156,7.101018e-06,-6.389218e-06,0.0,0.008174407,0.00557759,0.12388854,1.4184397,0.0017752545,-0.0015973045,-0.07726623,0.070785806,0.099626176,-0.14282016,1.634404,0.0,nan,0.100650445,14.22384,10.023146,7.0742345,3.1623323,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
844000,844000,0,nan,nan,0.0005511009,7.701351e-05,0.025141494,7.101018e-06,-6.389218e-06,0.0,0.008692946,0.006619088,0.122831985,1.3664176,0.0017752545,-0.0015973045,-0.07726623,0.054962654,0.09874251,-0.13486667,1.6344097,0.0,nan,0.10034676,14.231257,10.02525,7.0745726,3.162335,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
852000,852000,0,nan,nan,0.000624254,0.00014941304,0.026475986,7.101018e-06,-6.389218e-06,0.0,0.009423036,0.0073154327,0.12178812,1.3158998,0.0017752545,-0.0015973045,-0.07726623,0.0928305,0.052359372,-0.14006904,1.6344112,0.0,nan,0.10005396,14.238981,10.027443,7.07493,3.1623373,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
860000,860000,0,nan,nan,0.0007032403,0.00022771311,0.027790107,7.101018e-06,-6.389218e-06,0.0,0.009971435,0.007843764,0.12055575,1.2666417,0.0017752545,-0.0015973045,-0.07726623,0.051405046,0.055470746,-0.16140378,1.6344022,0.0,nan,0.1,14.247009,10.029722,7.0753074,3.1623397,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
