timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
547100062,nan,nan,nan,0.013882208,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
547110762,nan,nan,nan,0.013901529,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
547206259,nan,nan,nan,0.014014285,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
547312758,nan,nan,nan,0.014257913,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
547408199,nan,nan,nan,0.014607001,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
547503845,nan,nan,nan,0.014640724,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
547610179,nan,nan,nan,0.013918311,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
547705794,nan,nan,nan,0.0141656045,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
547812138,nan,nan,nan,0.014330434,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
547907742,nan,nan,nan,0.014218172,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
548003416,nan,nan,nan,0.014084535,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
548109640,-0.76117533,-1.8971605,-1.0,0.013854325,0.0,-0.000399372,0.00039297342,1.9052086,-0.010388126,0.014650284,9.671295,0.0,0.0,0.0,-7.292916e-06,1.0285136e-05,-0.006901188
548205282,-0.76117533,-1.8971605,-1.0,0.013854325,0.0,-0.0004236072,0.0003775716,1.7788566,-0.01230949,0.0057326574,9.392167,0.0,0.0,0.0,-2.6457363e-05,1.23214695e-05,-0.021132758
548300979,-0.76117533,-1.8971605,-1.0,0.013854325,0.0,-0.0004311949,0.00034620165,1.6525522,-0.008680389,0.007333964,9.08396,0.0,0.0,0.0,-3.2230615e-05,2.7231286e-05,-0.03684697
548407285,-0.76117533,-1.8971605,-1.0,0.013854325,0.0,-0.00036505758,0.00027145742,1.5122182,-0.0072322763,0.0076774787,8.7184305,0.0,0.0,0.0,-4.1538144e-05,4.4095137e-05,-0.055483762
548502855,-0.76117533,-1.8971605,-1.0,0.013854325,0.0,-0.00030260085,0.00013929605,1.3859732,-0.01142107,0.009854262,8.371159,0.0,0.0,0.0,-8.556406e-05,7.382589e-05,-0.073189706
548609194,-0.76117533,-1.8971605,-1.0,0.013854325,0.0,-0.00029909014,1.721382e-05,1.2455282,-0.009682219,0.013649421,7.946183,0.0,0.0,0.0,-9.4744144e-05,0.0001335647,-0.09485742
548704748,-0.76117533,-1.8971605,-1.0,0.013854325,0.0,-0.0002994299,-8.822083e-05,1.1193401,0.0006778119,0.007728213,7.5471554,0.0,0.0,0.0,7.770822e-06,8.860064e-05,-0.11520217
548800448,-0.76117533,-1.8971605,-1.0,0.013854325,0.0,-0.00031556786,-0.00019580721,0.9930026,-0.012106072,0.003841103,7.1185136,0.0,0.0,0.0,-0.00017469193,5.5427536e-05,-0.13705683
548906701,-0.76117533,-1.8971605,-1.0,0.013854325,0.0,-0.00033674538,-0.0003166437,0.8526802,-0.012285133,0.0048080776,6.6166043,0.0,0.0,0.0,-0.00020253491,7.9266836e-05,-0.16264707
549002391,-0.76117533,-1.8971605,-1.0,0.013854325,0.0,-0.0003289312,-0.00037360788,0.7263573,-0.01197076,0.012980414,6.1520257,0.0,0.0,0.0,-0.00023079009,0.0002502557,-0.18633398
549108717,-0.76117533,-1.8971605,-1.0,0.013854325,0.0,-0.0003690213,-0.00036817192,0.5859558,-0.027475996,0.013544168,5.5870776,0.0,0.0,0.0,-0.00059962843,0.00029558415,-0.21513833
549204379,-0.76117533,-1.8971605,-1.0,0.013854325,0.0,-0.0004762113,-0.00030611156,0.45968032,-0.00706503,0.011942159,5.079295,0.0,0.0,0.0,-0.0001694915,0.00028649482,-0.24102803
549310658,-0.76117533,-1.8971605,-1.0,0.013854325,0.0,-0.00066720543,-0.00026262403,0.31936082,-0.003507981,1.1872966e-05,4.476247,0.0,0.0,0.0,-9.383439e-05,3.175879e-07,-0.27177492
549406297,-0.76117533,-1.8971605,-1.0,0.013854325,0.0,-0.00081895886,-0.00022910237,0.19300222,-0.0137290135,-0.0007576891,3.8633435,0.0,0.0,0.0,-0.00041786153,-2.3061317e-05,-0.3030243
549501909,-0.76117533,-1.8971605,-1.0,0.013854325,0.0,-0.00094783603,-0.0002482414,0.06678093,-0.01721686,0.016739357,3.3028057,0.0,0.0,0.0,-0.0005804532,0.00056435465,-0.33160377
549608245,-0.76117533,-1.8971605,-1.0,0.013854325,0.0,-0.0011450589,-0.00028719901,-0.0736191,-0.0028600413,0.010155287,2.5840204,0.0,0.0,0.0,-0.000108994784,0.00038701307,-0.36825162
549703857,-0.76117533,-1.8971605,-1.0,0.013854325,0.0,-0.0012110829,-0.00026273727,-0.19992362,-0.01983348,0.004517336,1.9266307,0.0,0.0,0.0,-0.00081152393,0.00018483525,-0.40176916
549810124,-0.76117533,-1.8971605,-1.0,0.013854325,0.0,-0.0011759192,-0.0005437076,-0.34020203,-0.015488038,-0.010923415,1.2192651,0.0,0.0,0.0,-0.00068782,-0.00048510628,-0.43783477
549905753,-0.76117533,-1.8971605,-1.0,0.013854325,0.0,-0.00110327,-0.00078062416,-0.46647727,-0.010909988,-0.027911987,0.54967606,0.0,0.0,0.0,-0.000527289,-0.0013490103,-0.4719743
550001490,-0.76117533,-1.8971605,-1.0,0.013854325,0.0,-0.00059365033,-0.0012179911,-0.59289396,0.02582856,-0.03858275,-0.21860412,0.0,0.0,0.0,0.0013461208,-0.0020108377,-0.5111457
550107702,-0.76117533,-1.8971605,-1.0,0.013854325,0.0,0.00011279583,-0.0020579577,-0.7331752,0.016717874,-0.035341267,-0.8881754,0.0,0.0,0.0,0.0009319282,-0.0019700786,-0.54528433
550203387,-0.76117533,-1.8971605,-1.0,0.013854325,0.0,0.0019148111,-0.003250128,-0.83889216,0.0787458,-0.060220353,-1.4810582,0.0,0.0,0.0,0.0046208873,-0.0035337945,-0.57551295
550309642,-0.76117533,-1.8971605,-1.0,0.013854325,0.0,0.005855927,-0.005612385,-0.83164376,0.1775391,-0.1043922,-1.4838736,0.0,0.0,0.0,0.010423432,-0.0061289314,-0.5756565
550405330,-0.76117533,-1.8971605,-1.0,0.013854325,0.0,0.012722599,-0.008358103,-0.82440037,0.33293658,-0.096319504,-1.7364601,0.0,0.0,0.0,0.019980606,-0.0057804463,-0.58853483
