timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
134038282,134037853,0,nan,nan,-1.4072753,-1.9273365,-0.14669171,-0.0003809929,0.00023972988,-0.04365554,-8.3985135e-05,-0.00056335656,-0.0011755774,-0.0009905522,-0.0007236658,-6.328168e-05,-0.095033586,-0.060574196,-0.027224345,0.0006312896,0.07227212,-0.00024063885,nan,0.10024286,0.013211547,0.009202308,0.039981794,0.027338678,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
134048156,134047737,0,nan,nan,-1.4072686,-1.9273423,-0.14669567,-0.0003809929,0.00023972988,-0.04365554,-1.6767794e-05,-0.00038279398,-0.0011598452,-0.00096981507,-0.0007236658,-6.328168e-05,-0.095033586,0.03254843,0.028362092,-0.0006680024,0.07221479,-0.00024063885,nan,0.10023896,0.013505498,0.009400906,0.0404508,0.027642794,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
134137338,134136698,0,nan,nan,-1.4072179,-1.9273322,-0.14675045,-0.0003809929,0.00023972988,-0.04365554,-0.00014269218,3.2861288e-05,-0.0018191404,-0.0015777393,-0.0007236658,-6.328168e-05,-0.095033586,-0.04201176,-0.022890322,-0.022596307,0.0719496,-0.00024063885,nan,0.10029445,0.0132309515,0.009215812,0.03991963,0.027302079,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
134235959,134235544,0,nan,nan,-1.4071313,-1.9273933,-0.14684604,-0.0003809929,0.00023972988,-0.04365554,0.00024682688,-7.094814e-05,-0.0021725355,-0.0018787412,-0.0007236658,-6.328168e-05,-0.095033586,-0.062390924,0.08502267,-0.010394512,0.07209081,-0.00024063885,nan,0.10029543,0.014737387,0.010233751,0.042144883,0.028741766,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
134344744,134344274,0,nan,nan,-1.4070691,-1.9273498,-0.14700069,-0.0003809929,0.00023972988,-0.04365554,0.00038831856,0.00077022833,-0.0027425324,-0.0023860657,-0.0007236658,-6.328168e-05,-0.095033586,-0.0047307755,0.19656077,-0.02652437,0.07199596,-0.00024063885,nan,0.1003895,0.014269604,0.0099309115,0.04075224,0.027848661,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
134443526,134443120,0,nan,nan,-1.4070146,-1.9273691,-0.14715739,-0.0003809929,0.00023972988,-0.04365554,0.0004895843,-0.0012810678,-0.0025085735,-0.0020881742,-0.0007236658,-6.328168e-05,-0.095033586,-0.13732898,-0.32947108,0.07370342,0.07206364,-0.00024063885,nan,0.10037803,0.015592374,0.0108246645,0.04269182,0.029097747,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
134542506,134541966,0,nan,nan,-1.4069468,-1.9273394,-0.14731258,-0.0003809929,0.00023972988,-0.04365554,0.0008001833,0.001983913,-0.0025044451,-0.002021504,-0.0007236658,-6.328168e-05,-0.095033586,-0.17991197,0.04442224,0.15740035,0.07207708,-0.00024063885,nan,0.100412674,0.016504452,0.0114511885,0.043321174,0.029507961,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
134641223,134640812,0,nan,nan,-1.4069233,-1.9273472,-0.14747064,-0.0003809929,0.00023972988,-0.04365554,0.0010898166,0.0007733852,-0.002945131,-0.0023780102,-0.0007236658,-6.328168e-05,-0.095033586,0.17527504,0.37331653,0.21326613,0.07199636,-0.00024063885,nan,0.1005296,0.014869719,0.01035915,0.04062485,0.027766502,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
134740140,134739659,0,nan,nan,-1.4069358,-1.9273143,-0.14762475,-0.0003809929,0.00023972988,-0.04365554,0.0024131502,0.00061738014,-0.0022361686,-0.0015669331,-0.0007236658,-6.328168e-05,-0.095033586,1.0667721,0.33526033,0.58315045,0.07197667,-0.00024063885,nan,0.10064674,0.014015648,0.009776018,0.03979348,0.027215669,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
134838935,134838505,0,nan,nan,-1.4070003,-1.9272654,-0.14775732,-0.0003809929,0.00023972988,-0.04365554,0.00033717562,0.0009268722,-0.0035344842,-0.0027791534,-0.0007236658,-6.328168e-05,-0.095033586,0.39052355,-0.0042975987,0.2991391,0.0718885,-0.00024063885,nan,0.10077932,0.013501706,0.009420594,0.039483506,0.027011534,inf,inf,inf,inf,1,1,1,1,3,2,2,1,4,1,0,0,1,0
