timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],reversible_flags
425565533,425565264,0.48180073,0.7080549,0.6600846,0.6117911,nan,nan,nan,nan,0
425667759,425667477,0.49037844,0.7435893,0.64706063,0.5771598,nan,nan,nan,nan,0
425764780,425764511,0.51514375,0.74952644,0.63355833,0.5762744,nan,nan,nan,nan,0
425867067,425866799,0.50846386,0.7660549,0.6414237,0.5664971,nan,nan,nan,nan,0
425964068,425963796,0.49165753,0.75612897,0.635612,0.5872425,nan,nan,nan,nan,0
426066297,426066030,0.48182622,0.7623121,0.643994,0.603742,nan,nan,nan,nan,0
426164663,426164394,0.4764679,0.74430126,0.6431899,0.6187979,nan,nan,nan,nan,0
426265569,426265299,0.4953157,0.7606733,0.6456159,0.5991487,nan,nan,nan,nan,0
426366605,426366337,0.47535816,0.7747112,0.6520757,0.59106314,nan,nan,nan,nan,0
426464882,426464611,0.50678,0.7594325,0.6363421,0.59972686,nan,nan,nan,nan,0
426567186,426566905,0.47718635,0.75101393,0.6456442,0.62878036,nan,nan,nan,nan,0
426664167,426663899,0.48099402,0.7616959,0.6316515,0.62571627,nan,nan,nan,nan,0
426766401,426766134,0.48135853,0.77826107,0.6394487,0.60872906,nan,nan,nan,nan,0
426864764,426864488,0.4894667,0.77489114,0.64121234,0.604478,nan,nan,nan,nan,0
426965734,426965464,0.4951714,0.7758417,0.64103776,0.601792,nan,nan,nan,nan,0
427066675,427066403,0.49396428,0.7822022,0.6334359,0.6011857,nan,nan,nan,nan,0
427164986,427164717,0.49195674,0.7752658,0.6353591,0.609778,nan,nan,nan,nan,0
427267260,427266989,0.5067576,0.78306085,0.6348979,0.5819111,nan,nan,nan,nan,0
427364295,427364026,0.5070204,0.7792141,0.6408862,0.57843906,nan,nan,nan,nan,0
427466574,427466299,0.48512676,0.76118976,0.64157283,0.61701,nan,nan,nan,nan,0
427563526,427563260,0.501535,0.75716287,0.6629671,0.5935889,nan,nan,nan,nan,0
427665818,427665550,0.48885635,0.74980044,0.6385935,0.62743074,nan,nan,nan,nan,0
427766772,427766504,0.49297825,0.76261014,0.6540565,0.5971989,nan,nan,nan,nan,0
427865066,427864799,0.500053,0.7477637,0.64923775,0.61440164,nan,nan,nan,nan,0
427966032,427965765,0.492568,0.7599014,0.6504974,0.6030781,nan,nan,nan,nan,0
428064403,428064133,0.5048647,0.76582336,0.63874155,0.61181545,nan,nan,nan,nan,0
428166669,428166400,0.50588226,0.7909796,0.63812274,0.56429285,nan,nan,nan,nan,0
428263591,428263325,0.5080005,0.7770727,0.6322835,0.610092,nan,nan,nan,nan,0
428365923,428365645,0.4996947,0.77107805,0.63053787,0.6004137,nan,nan,nan,nan,0
428466884,428466615,0.5188418,0.76966006,0.6436088,0.5957133,nan,nan,nan,nan,0
428565188,428564920,0.49384195,0.75927335,0.6416945,0.61556816,nan,nan,nan,nan,0
428666196,428665927,0.51590574,0.7776691,0.6543826,0.5744354,nan,nan,nan,nan,0
428764496,428764230,0.506422,0.7844635,0.64797926,0.5917795,nan,nan,nan,nan,0
428866764,428866495,0.48448083,0.77639294,0.66221505,0.5927728,nan,nan,nan,nan,0
428963744,428963472,0.51610374,0.7671921,0.6474913,0.6072366,nan,nan,nan,nan,0
429066032,429065744,0.5077162,0.7777428,0.64439595,0.58869547,nan,nan,nan,nan,0
429167010,429166743,0.51699334,0.77002865,0.63814396,0.60924935,nan,nan,nan,nan,0
429265308,429265039,0.48733705,0.7533617,0.6617797,0.6170697,nan,nan,nan,nan,0
429366292,429366025,0.5026794,0.7542294,0.65822923,0.61398846,nan,nan,nan,nan,0
429464571,429464304,0.48368457,0.773902,0.66701704,0.6027936,nan,nan,nan,nan,0
429565562,429565286,0.5084856,0.78225875,0.6423323,0.59119064,nan,nan,nan,nan,0
429663865,429663591,0.49803203,0.7825084,0.65726864,0.5791891,nan,nan,nan,nan,0
429766117,429765833,0.51262194,0.787823,0.6473224,0.59050626,nan,nan,nan,nan,0
429867103,429866827,0.48053044,0.77849823,0.65594244,0.59971625,nan,nan,nan,nan,0
429965411,429965145,0.5183295,0.7516287,0.655821,0.6155703,nan,nan,nan,nan,0
430066353,430066080,0.49060816,0.7500271,0.6650359,0.62120146,nan,nan,nan,nan,0
430164693,430164416,0.49414974,0.7509445,0.65764666,0.62463176,nan,nan,nan,nan,0
430265650,430265376,0.50919354,0.758811,0.660279,0.59625036,nan,nan,nan,nan,0
430364004,430363730,0.524138,0.78471065,0.64939815,0.59235436,nan,nan,nan,nan,0
430466248,430465975,0.4849142,0.75924206,0.6679016,0.61410844,nan,nan,nan,nan,0
430567209,430566936,0.4900433,0.76415014,0.67171115,0.60535645,nan,nan,nan,nan,0
430665500,430665235,0.49891946,0.76699543,0.659856,0.5973684,nan,nan,nan,nan,0
430766526,430766257,0.5187685,0.7957845,0.6481569,0.58469194,nan,nan,nan,nan,0
430864761,430864494,0.4957094,0.7861569,0.6492617,0.59375757,nan,nan,nan,nan,0
430965736,430965469,0.47921464,0.77895457,0.65032995,0.6112468,nan,nan,nan,nan,0
431064186,431063804,0.50432634,0.7482947,0.63856876,0.62974983,nan,nan,nan,nan,0
431166364,431166095,0.5062883,0.7741326,0.6469671,0.6081262,nan,nan,nan,nan,0
431267336,431267067,0.5213755,0.76823604,0.64753604,0.6218258,nan,nan,nan,nan,0
431365672,431365402,0.48014438,0.75240004,0.67906535,0.6352173,nan,nan,nan,nan,0
431466555,431466287,0.48883486,0.76706797,0.66311014,0.6175505,nan,nan,nan,nan,0
431564921,431564654,0.48974615,0.7739972,0.65497184,0.60379857,nan,nan,nan,nan,0
431665889,431665620,0.5042511,0.78857267,0.6602627,0.58132946,nan,nan,nan,nan,0
431764180,431763905,0.51316005,0.7719891,0.6565033,0.6053843,nan,nan,nan,nan,0
431865169,431864899,0.48410887,0.765752,0.66676307,0.61817575,nan,nan,nan,nan,0
431967424,431967145,0.49217892,0.7588679,0.65813214,0.6171037,nan,nan,nan,nan,0
432065732,432065465,0.5169126,0.75407434,0.6422193,0.61119956,nan,nan,nan,nan,0
432166729,432166464,0.5166342,0.7645842,0.6558466,0.6164064,nan,nan,nan,nan,0
432265007,432264737,0.5145739,0.75266016,0.6594264,0.6304826,nan,nan,nan,nan,0
432365980,432365713,0.48561946,0.7811238,0.67032075,0.6049635,nan,nan,nan,nan,0
432464330,432464065,0.4827813,0.78436136,0.66498566,0.59785885,nan,nan,nan,nan,0
432565231,432564947,0.49351516,0.7932778,0.65579796,0.578364,nan,nan,nan,nan,0
432667571,432667302,0.4935516,0.7938516,0.64905113,0.58979803,nan,nan,nan,nan,0
432764544,432764277,0.5131644,0.75566256,0.6516225,0.6188201,nan,nan,nan,nan,0
432866820,432866553,0.5099925,0.7656708,0.6588243,0.6161971,nan,nan,nan,nan,0
432965174,432964904,0.5253315,0.76613456,0.6577768,0.62225926,nan,nan,nan,nan,0
433066089,433065799,0.495584,0.76807934,0.6735286,0.61088026,nan,nan,nan,nan,0
433164428,433164159,0.4869545,0.786999,0.68515813,0.5907337,nan,nan,nan,nan,0
433265406,433265140,0.49828005,0.8045438,0.66386265,0.5783542,nan,nan,nan,nan,0
433367667,433367400,0.48712316,0.78476506,0.6642707,0.5943733,nan,nan,nan,nan,0
433464659,433464390,0.48571914,0.7697249,0.65436995,0.6183536,nan,nan,nan,nan,0
433566917,433566649,0.5059145,0.7767157,0.64403033,0.60990316,nan,nan,nan,nan,0
433665204,433664935,0.50075805,0.76747215,0.6363619,0.62275654,nan,nan,nan,nan,0
433766254,433765962,0.48480082,0.7683925,0.6455601,0.62175596,nan,nan,nan,nan,0
433864467,433864199,0.50217724,0.78743607,0.6359233,0.59745896,nan,nan,nan,nan,0
433965463,433965196,0.4747112,0.8028462,0.6526528,0.59023553,nan,nan,nan,nan,0
434067749,434067480,0.47157604,0.79653597,0.6610042,0.594665,nan,nan,nan,nan,0
434164733,434164467,0.48248398,0.7892623,0.65054125,0.5961387,nan,nan,nan,nan,0
434267083,434266810,0.47505614,0.778385,0.6475561,0.6229212,nan,nan,nan,nan,0
434364037,434363757,0.49614927,0.76370126,0.64438415,0.6225619,nan,nan,nan,nan,0
434466333,434466051,0.5120477,0.7829289,0.62128067,0.60495514,nan,nan,nan,nan,0
434564591,434564323,0.48718843,0.7950538,0.6532185,0.59360766,nan,nan,nan,nan,0
434665628,434665359,0.48648524,0.7821188,0.6500057,0.6111385,nan,nan,nan,nan,0
434766551,434766283,0.4947818,0.80378395,0.65027994,0.57888556,nan,nan,nan,nan,0
434864867,434864598,0.46647477,0.77860904,0.66500014,0.61532325,nan,nan,nan,nan,0
434967172,434966904,0.48384497,0.7842134,0.6603317,0.5985432,nan,nan,nan,nan,0
435064170,435063901,0.51157635,0.77466357,0.64266574,0.6116592,nan,nan,nan,nan,0
435166402,435166133,0.50901705,0.7621976,0.6423555,0.62568665,nan,nan,nan,nan,0
435264758,435264486,0.5124724,0.7724578,0.6478453,0.61428744,nan,nan,nan,nan,0
435365662,435365397,0.53283805,0.7920016,0.65438855,0.5852581,nan,nan,nan,nan,0
435466673,435466403,0.51467603,0.7717195,0.6685595,0.61134106,nan,nan,nan,nan,0
435564931,435564664,0.5080051,0.8153407,0.68188727,0.56749356,nan,nan,nan,nan,0
435667218,435666951,0.5063507,0.8043343,0.6738281,0.5863939,nan,nan,nan,nan,0
435764196,435763930,0.51065075,0.78734523,0.658994,0.5983852,nan,nan,nan,nan,0
435866511,435866239,0.49455675,0.7691548,0.6603004,0.62114894,nan,nan,nan,nan,0
435963531,435963267,0.4944963,0.76025456,0.65635806,0.62481797,nan,nan,nan,nan,0
436065767,436065502,0.5030333,0.75907254,0.66040736,0.6159781,nan,nan,nan,nan,0
436166752,436166486,0.51473796,0.7589933,0.67002726,0.61504674,nan,nan,nan,nan,0
436265091,436264820,0.516839,0.7873915,0.6812164,0.5819,nan,nan,nan,nan,0
436366015,436365746,0.5080841,0.8052331,0.6751102,0.5812548,nan,nan,nan,nan,0
436464351,436464084,0.4989304,0.76783836,0.67680275,0.6181199,nan,nan,nan,nan,0
436566668,436566401,0.52270305,0.7667156,0.6511607,0.61159074,nan,nan,nan,nan,0
436663570,436663303,0.5216768,0.7536293,0.6603213,0.6216962,nan,nan,nan,nan,0
436765901,436765631,0.5231119,0.75933444,0.67540336,0.6047992,nan,nan,nan,nan,0
436866877,436866607,0.5030404,0.7689631,0.689955,0.6192406,nan,nan,nan,nan,0
436965165,436964899,0.50143564,0.78460157,0.6806385,0.5921394,nan,nan,nan,nan,0
437066167,437065900,0.49452865,0.7926698,0.6705196,0.5899138,nan,nan,nan,nan,0
437164472,437164205,0.5175442,0.78366005,0.66071385,0.5913537,nan,nan,nan,nan,0
437266777,437266508,0.5299903,0.7551885,0.6607675,0.6253459,nan,nan,nan,nan,0
437363696,437363430,0.52878594,0.76645,0.6504398,0.6215217,nan,nan,nan,nan,0
437466004,437465732,0.51112896,0.7770472,0.6548855,0.6155033,nan,nan,nan,nan,0
437567021,437566752,0.4799218,0.7645355,0.6754438,0.62324315,nan,nan,nan,nan,0
437665330,437665065,0.5022775,0.7855204,0.68596905,0.60166836,nan,nan,nan,nan,0
437766222,437765956,0.49717304,0.7934168,0.6711443,0.6024749,nan,nan,nan,nan,0
437864542,437864274,0.50298154,0.7753363,0.659903,0.62785196,nan,nan,nan,nan,0
437965561,437965292,0.51524264,0.7699864,0.6498774,0.6288466,nan,nan,nan,nan,0
438063797,438063530,0.49817064,0.77859896,0.64476013,0.64959794,nan,nan,nan,nan,0
438166113,438165833,0.51504654,0.7946624,0.64348555,0.60809565,nan,nan,nan,nan,0
438267071,438266803,0.50431484,0.78321904,0.65464044,0.6355319,nan,nan,nan,nan,0
438365440,438365172,0.47825456,0.8125065,0.6613571,0.61350167,nan,nan,nan,nan,0
438466406,438466130,0.48841015,0.80372363,0.6664737,0.60709697,nan,nan,nan,nan,0
438564686,438564416,0.49935076,0.7875634,0.65050596,0.63735735,nan,nan,nan,nan,0
438665634,438665366,0.49107924,0.7962989,0.64665294,0.6392715,nan,nan,nan,nan,0
438763902,438763635,0.50239533,0.77737224,0.6401493,0.64372736,nan,nan,nan,nan,0
438866267,438865989,0.5124491,0.7742098,0.6527528,0.6407713,nan,nan,nan,nan,0
438967226,438966962,0.49785283,0.782701,0.65789753,0.6412867,nan,nan,nan,nan,0
439065549,439065282,0.49511716,0.80891293,0.66758907,0.60163397,nan,nan,nan,nan,0
439166439,439166160,0.48032093,0.79707843,0.66971296,0.61873394,nan,nan,nan,nan,0
439264734,439264470,0.50031453,0.8036717,0.66843104,0.6044614,nan,nan,nan,nan,0
439365733,439365465,0.50612164,0.8097657,0.6598925,0.61514217,nan,nan,nan,nan,0
439464113,439463822,0.48551452,0.79266554,0.6584255,0.63282704,nan,nan,nan,nan,0
439565009,439564740,0.5137099,0.7992235,0.643707,0.610548,nan,nan,nan,nan,0
439667299,439667031,0.52094865,0.7745279,0.64502645,0.6387867,nan,nan,nan,nan,0
439765640,439765367,0.5105239,0.80738497,0.64900666,0.6091055,nan,nan,nan,nan,0
439866631,439866363,0.49250853,0.790573,0.6598389,0.6139048,nan,nan,nan,nan,0
439964850,439964579,0.4950779,0.8557993,0.5610038,0.69041157,nan,nan,nan,nan,0
440065885,440065616,0.40055308,0.8320218,0.64314765,0.62872905,nan,nan,nan,nan,0
440164189,440163902,0.45337498,0.82861793,0.6733099,0.6184904,nan,nan,nan,nan,0
440265172,440264899,0.4901109,0.8074901,0.66929305,0.6406623,nan,nan,nan,nan,0
440367415,440367147,0.5351173,0.790921,0.6596636,0.63241285,nan,nan,nan,nan,0
440465739,440465471,0.5157806,0.7845705,0.670281,0.6299281,nan,nan,nan,nan,0
440566731,440566464,0.51530206,0.7936525,0.66685647,0.5999712,nan,nan,nan,nan,0
440665047,440664748,0.51774627,0.76724476,0.6756832,0.622774,nan,nan,nan,nan,0
440765921,440765650,0.52061707,0.7853315,0.65832996,0.6083849,nan,nan,nan,nan,0
440864268,440863986,0.5290367,0.76201224,0.65382725,0.6293402,nan,nan,nan,nan,0
440965218,440964949,0.52068067,0.7665493,0.6485974,0.6433244,nan,nan,nan,nan,0
441067500,441067235,0.51240665,0.7586369,0.6550588,0.64618117,nan,nan,nan,nan,0
441164486,441164217,0.5127099,0.81912535,0.6425077,0.6086638,nan,nan,nan,nan,0
441266846,441266575,0.48908928,0.8030577,0.6554467,0.61515415,nan,nan,nan,nan,0
441365182,441364898,0.4830281,0.8205273,0.6632406,0.6232344,nan,nan,nan,nan,0
441466067,441465799,0.50794864,0.8184678,0.64425963,0.6005754,nan,nan,nan,nan,0
441564401,441564131,0.49739516,0.79207546,0.6360473,0.6621925,nan,nan,nan,nan,0
441665306,441665039,0.5149427,0.7861122,0.6315789,0.64731085,nan,nan,nan,nan,0
441767663,441767392,0.5012161,0.79512215,0.63049555,0.64719737,nan,nan,nan,nan,0
441864640,441864363,0.5005548,0.811453,0.6496805,0.6290541,nan,nan,nan,nan,0
441966937,441966670,0.4866755,0.81460047,0.65814376,0.61483866,nan,nan,nan,nan,0
442065227,442064956,0.48418087,0.79575473,0.67330223,0.6405957,nan,nan,nan,nan,0
442166228,442165942,0.51006645,0.80891097,0.64631903,0.6191947,nan,nan,nan,nan,0
442264466,442264199,0.5093497,0.7853217,0.64789456,0.6401244,nan,nan,nan,nan,0
442365465,442365197,0.5599237,0.7978908,0.66275597,0.685162,nan,nan,nan,nan,0
442467762,442467494,0.54823244,0.8320025,0.68841106,0.6788264,nan,nan,nan,nan,0
442564730,442564464,0.52918065,0.86171633,0.7366444,0.6337557,nan,nan,nan,nan,0
442667020,442666751,0.52305025,0.87433505,0.7422006,0.6428339,nan,nan,nan,nan,0
442763984,442763712,0.52179164,0.8556929,0.73081815,0.6301191,nan,nan,nan,nan,0
442866252,442865985,0.5268142,0.83265686,0.7053093,0.6397812,nan,nan,nan,nan,0
442964633,442964363,0.55021787,0.8092904,0.6775056,0.6450667,nan,nan,nan,nan,0
443065563,443065297,0.5332612,0.78717214,0.6474277,0.63979286,nan,nan,nan,nan,0
443166535,443166260,0.5143142,0.7859581,0.66211253,0.6553576,nan,nan,nan,nan,0
443264828,443264559,0.5246013,0.79739606,0.64989364,0.6378527,nan,nan,nan,nan,0
443367128,443366844,0.46844524,0.8398268,0.7852071,0.65241176,nan,nan,nan,nan,0
443464095,443463828,0.53962725,0.85988563,0.79406166,0.65704626,nan,nan,nan,nan,0
443566410,443566141,0.53873265,0.83895946,0.74813,0.6787996,nan,nan,nan,nan,0
443664737,443664464,0.5467345,0.8356491,0.6940064,0.6453408,nan,nan,nan,nan,0
443765667,443765401,0.5039241,0.8176964,0.66197354,0.6347163,nan,nan,nan,nan,0
443866632,443866366,0.49189293,0.77610016,0.64499086,0.6520868,nan,nan,nan,nan,0
443964904,443964635,0.47587737,0.77285624,0.63438994,0.5922548,nan,nan,nan,nan,0
444067232,444066963,0.44289097,0.73910314,0.6483221,0.59814346,nan,nan,nan,nan,0
444164280,444164007,0.46398625,0.72257465,0.65672535,0.5495256,nan,nan,nan,nan,0
444266503,444266237,0.46415016,0.71774036,0.6570742,0.53446925,nan,nan,nan,nan,0
444363539,444363267,0.4836597,0.6988613,0.68600494,0.5275911,nan,nan,nan,nan,0
444465778,444465511,0.51592624,0.7281629,0.70019466,0.50973994,nan,nan,nan,nan,0
444564095,444563813,0.51777005,0.731663,0.7220961,0.5321638,nan,nan,nan,nan,0
444665070,444664802,0.5383842,0.74789965,0.7780558,0.5466559,nan,nan,nan,nan,0
444766007,444765740,0.5764127,0.7932649,0.82729644,0.5747443,nan,nan,nan,nan,0
444864315,444864033,0.54703647,0.77117175,0.8185457,0.5410054,nan,nan,nan,nan,0
444966617,444966345,0.55749947,0.7178822,0.72507226,0.56286985,nan,nan,nan,nan,0
445063568,445063301,0.56133145,0.675575,0.6401199,0.55780816,nan,nan,nan,nan,0
445165878,445165604,0.5604077,0.64145726,0.66124856,0.5925236,nan,nan,nan,nan,0
445266872,445266600,0.5982612,0.6919606,0.69974756,0.55974513,nan,nan,nan,nan,0
445365214,445364944,0.61298907,0.7380464,0.77126664,0.5459624,nan,nan,nan,nan,0
445466181,445465898,0.5966536,0.78881556,0.8061118,0.57472765,nan,nan,nan,nan,0
445564448,445564168,0.538391,0.8575381,0.831987,0.59831923,nan,nan,nan,nan,0
445665435,445665168,0.46797884,0.8764257,0.8017058,0.61735207,nan,nan,nan,nan,0
445763741,445763462,0.3888668,0.86792034,0.76851463,0.617007,nan,nan,nan,nan,0
445865966,445865701,0.48690692,0.90337867,0.6475475,0.6908507,nan,nan,nan,nan,0
445967002,445966735,0.46250078,0.87911993,0.5825479,0.694152,nan,nan,nan,nan,0
446065283,446065002,0.40508267,0.8721936,0.5785845,0.7154608,nan,nan,nan,nan,0
446166218,446165949,0.38352343,0.86043084,0.6057634,0.7298427,nan,nan,nan,nan,0
446264532,446264254,0.4097573,0.88368756,0.6014533,0.67964876,nan,nan,nan,nan,0
446366799,446366529,0.42690718,0.8711288,0.61887664,0.6753166,nan,nan,nan,nan,0
446463859,446463589,0.4439787,0.84130776,0.64268637,0.68541366,nan,nan,nan,nan,0
446566069,446565801,0.4682398,0.8511451,0.649669,0.6588313,nan,nan,nan,nan,0
446667078,446666799,0.4761316,0.8407987,0.649754,0.65017843,nan,nan,nan,nan,0
446765401,446765132,0.4456039,0.8320004,0.6501077,0.67500025,nan,nan,nan,nan,0
446866300,446866032,0.4556716,0.8476987,0.64502054,0.6717001,nan,nan,nan,nan,0
446964666,446964397,0.44863272,0.8567824,0.62769496,0.66619587,nan,nan,nan,nan,0
447065629,447065362,0.42207688,0.84587455,0.62346077,0.67813814,nan,nan,nan,nan,0
447163922,447163653,0.4024664,0.84999084,0.62234586,0.69650584,nan,nan,nan,nan,0
447266228,447265960,3.4001713e-09,0.25007418,0.28192043,0.13658997,nan,nan,nan,nan,0
447367194,447366927,0.20403634,0.47845626,0.3020228,0.47073874,nan,nan,nan,nan,0
447465500,447465230,0.38967517,0.7166442,0.45451984,0.61810005,nan,nan,nan,nan,0
447566509,447566243,0.41867718,0.8819091,0.5504424,0.6987778,nan,nan,nan,nan,0
447664735,447664469,0.39021116,0.95953,0.58685756,0.76896685,nan,nan,nan,nan,0
447765738,447765471,0.31877422,1.0,0.59511524,0.8076253,nan,nan,nan,nan,0
447864001,447863731,0.26018226,1.0,0.5089131,0.78829855,nan,nan,nan,nan,0
447965021,447964754,0.21200982,1.0,0.4479161,0.7848414,nan,nan,nan,nan,0
448067258,448066990,0.25138578,1.0,0.5685884,0.8786365,nan,nan,nan,nan,0
448165643,448165369,0.0,0.3690701,1.0,0.62408996,nan,nan,nan,nan,0
448266601,448266334,2.580023e-10,0.44692004,0.30762613,0.6400166,nan,nan,nan,nan,0
448364864,448364593,0.5083821,0.79484874,0.56479317,0.6213924,nan,nan,nan,nan,0
448465811,448465542,0.38617727,0.67966646,0.50906307,0.49887264,nan,nan,nan,nan,0
448564163,448563897,0.32066464,0.58634526,0.491539,0.46797243,nan,nan,nan,nan,0
448665087,448664819,0.23483539,0.5851479,0.47087276,0.37350565,nan,nan,nan,nan,0
448767414,448767146,1.8047161e-12,0.48378325,0.41652134,0.3641976,nan,nan,nan,nan,0
448865737,448865467,0.18241294,0.500108,0.31422338,0.32457468,nan,nan,nan,nan,0
448966670,448966403,0.19948624,0.511076,0.4124542,0.33125898,nan,nan,nan,nan,0
449064978,449064708,6.686954e-09,0.2094822,0.20688951,0.063628264,nan,nan,nan,nan,0
449165907,449165640,1.6005459e-09,0.22442047,0.178874,0.07670549,nan,nan,nan,nan,0
449264295,449264027,1.4004145e-09,0.18803303,0.20501065,0.08695629,nan,nan,nan,nan,0
449365247,449364961,2.1785342e-09,0.18797776,0.2038185,0.08820373,nan,nan,nan,nan,0
449467478,449467211,2.5590334e-09,0.20163679,0.19811803,0.08024515,nan,nan,nan,nan,0
449564463,449564198,1.8430395e-09,0.21086386,0.19756484,0.07157125,nan,nan,nan,nan,0
449666760,449666493,2.1804296e-09,0.21517271,0.19352162,0.07130566,nan,nan,nan,nan,0
449765120,449764840,4.352283e-10,0.16050771,0.19012448,0.029616788,nan,nan,nan,nan,0
449866030,449865764,1.3661694e-09,0.1702826,0.19897981,0.028697213,nan,nan,nan,nan,0
449964400,449964130,9.903678e-10,0.16646545,0.20485862,0.038393162,nan,nan,nan,nan,0
450065324,450065057,7.5850437e-10,0.16389677,0.1972203,0.033323534,nan,nan,nan,nan,0
450167632,450167362,9.910099e-10,0.16976365,0.20002826,0.030264607,nan,nan,nan,nan,0
450264563,450264298,1.1110894e-09,0.16223642,0.19332142,0.031084998,nan,nan,nan,nan,0
450366866,450366595,8.2854035e-10,0.16212323,0.19078022,0.02865702,nan,nan,nan,nan,0
450465232,450464947,9.916965e-10,0.16837789,0.19852272,0.030144831,nan,nan,nan,nan,0
450566167,450565900,1.142114e-09,0.16720161,0.19924605,0.032044433,nan,nan,nan,nan,0
450664456,450664190,8.767236e-10,0.16659088,0.19995457,0.033363692,nan,nan,nan,nan,0
450765407,450765141,8.347678e-10,0.1662157,0.20222414,0.03600844,nan,nan,nan,nan,0
