timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
193924022,193923483,0,nan,nan,-0.6193294,-0.9100606,-0.15326786,-0.6212071,-0.90989876,0.0012392504,0.002832283,-0.0016705818,-0.0028753753,-0.0008075008,0.003853401,0.0042702677,0.013530255,0.011205467,0.009700007,0.009932777,-0.072243035,2.590911,nan,0.1009754,0.018864272,0.012980955,0.046972495,0.03136868,inf,inf,inf,inf,1,1,1,1,5,3,3,2,6,1,0,0,1,0
193934760,193934070,0,nan,nan,-0.61933327,-0.9100495,-0.15324627,-0.6212071,-0.90989876,0.0012392504,0.0029309015,-0.0017595261,-0.0028395944,-0.0007514971,0.003853401,0.0042702677,0.013530255,0.0069099315,0.008109348,0.018284786,-0.072243065,2.590911,nan,0.10114429,0.015913442,0.011036182,0.042776886,0.028782122,inf,inf,inf,inf,1,1,1,1,5,3,3,2,6,1,0,0,1,0
194030400,194029734,0,nan,nan,-0.6192934,-0.9099608,-0.15306541,-0.6212071,-0.90989876,0.0012392504,0.0035029002,-0.0017538279,-0.0028755416,-0.00066755427,0.003853401,0.0042702677,0.013530255,0.005291659,-0.005378181,-0.06580231,-0.07221894,2.590911,nan,0.10101392,0.015745854,0.0109272525,0.04236801,0.028530043,inf,inf,inf,inf,1,1,1,1,5,3,3,2,6,1,0,0,1,0
194126085,194125371,0,nan,nan,-0.6192352,-0.9098851,-0.15298332,-0.6212071,-0.90989876,0.0012392504,0.0037641737,-0.0013695582,-0.003995563,-0.0017044646,0.003853401,0.0042702677,0.013530255,0.025571033,-0.007048809,-0.024514992,-0.0721338,2.590911,nan,0.100980185,0.01570739,0.0108981915,0.042521894,0.028621782,inf,inf,inf,inf,1,1,1,1,5,3,3,2,6,1,0,0,1,0
194221595,194221062,0,nan,nan,-0.6191114,-0.9098322,-0.15298916,-0.6212071,-0.90989876,0.0012392504,0.0056614857,0.0010787582,-0.004155517,-0.0018142961,0.003853401,0.0042702677,0.013530255,0.17480794,-0.17656083,0.040192816,-0.0722835,2.590911,nan,0.10075406,0.01871953,0.012890363,0.04656903,0.031126745,inf,inf,inf,inf,1,1,1,1,5,3,3,2,6,1,0,0,1,0
194328100,194327393,0,nan,nan,-0.6188606,-0.90986025,-0.15304683,-0.6212071,-0.90989876,0.0012392504,0.006200957,-0.0010687087,-0.0043994384,-0.0020122628,0.003853401,0.0042702677,0.013530255,-0.017685266,0.015772164,-0.04364463,-0.072426945,2.590911,nan,0.10089927,0.015765514,0.010937083,0.042586453,0.028661335,inf,inf,inf,inf,1,1,1,1,5,3,3,2,6,1,0,0,1,0
194423583,194422996,0,nan,nan,-0.6186451,-0.90983087,-0.15316541,-0.6212071,-0.90989876,0.0012392504,0.004235141,-0.004104071,-0.005014879,-0.0026047393,0.003853401,0.0042702677,0.013530255,-0.04777947,-0.042404912,-0.083377324,-0.07201075,2.590911,nan,0.10070088,0.018931432,0.01302164,0.047188647,0.031497233,inf,inf,inf,inf,1,1,1,1,5,3,3,2,6,1,0,0,1,0
194519266,194518696,0,nan,nan,-0.61861414,-0.9098915,-0.153345,-0.6212071,-0.90989876,0.0012392504,0.004814021,-0.0005196634,-0.0057246275,-0.0032731318,0.003853401,0.0042702677,0.013530255,0.057191264,-0.017539728,0.015671223,-0.07227404,2.590911,nan,0.10076565,0.01877413,0.012917917,0.047013886,0.031388015,inf,inf,inf,inf,1,1,1,1,5,3,3,2,6,1,0,0,1,0
194625576,194625000,0,nan,nan,-0.6185636,-0.9099133,-0.1534518,-0.6212071,-0.90989876,0.0012392504,0.0047298674,-0.000973173,-0.0043848506,-0.0018715729,0.003853401,0.0042702677,0.013530255,0.029160257,0.053903177,0.04592553,-0.07233421,2.590911,nan,0.10070325,0.019058423,0.013102402,0.047445897,0.031651136,inf,inf,inf,inf,1,1,1,1,5,3,3,2,6,1,0,0,1,0
194721146,194720597,0,nan,nan,-0.6186397,-0.9098239,-0.15342973,-0.6212071,-0.90989876,0.0012392504,0.0027694884,-0.0017971931,-0.004013119,-0.0014191782,0.003853401,0.0042702677,0.013530255,-0.036281597,-0.082560025,-0.0238998,-0.072104655,2.590911,nan,0.10069873,0.018862873,0.01297527,0.047161665,0.031477597,inf,inf,inf,inf,1,1,1,1,5,3,3,2,6,1,0,0,1,0
